time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.0017,0.0561,0.0308,-0.1843,-0.0156,0.0001,-0.0663,
0.0033,0.0561,0.0308,-0.1843,-0.0156,0.0002,-0.0663,
0.0050,0.0561,0.0308,-0.1843,-0.0156,0.0002,-0.0663,
0.0067,0.0562,0.0308,-0.1843,-0.0156,0.0002,-0.0663,
0.0083,0.0562,0.0308,-0.1843,-0.0156,0.0003,-0.0663,
0.0100,0.0562,0.0308,-0.1844,-0.0156,0.0003,-0.0663,
0.0117,0.0562,0.0308,-0.1844,-0.0156,0.0003,-0.0663,
0.0133,0.0562,0.0308,-0.1844,-0.0157,0.0004,-0.0663,
0.0150,0.0562,0.0308,-0.1844,-0.0157,0.0004,-0.0663,
0.0167,0.0562,0.0308,-0.1844,-0.0157,0.0004,-0.0663,
0.0183,0.0562,0.0308,-0.1845,-0.0157,0.0004,-0.0663,
0.0200,0.0562,0.0308,-0.1845,-0.0157,0.0004,-0.0663,
0.0217,0.0562,0.0308,-0.1845,-0.0157,0.0004,-0.0663,
0.0233,0.0562,0.0308,-0.1845,-0.0156,0.0004,-0.0663,
0.0250,0.0562,0.0308,-0.1845,-0.0156,0.0004,-0.0663,
0.0267,0.0562,0.0308,-0.1845,-0.0156,0.0004,-0.0663,
0.0283,0.0562,0.0308,-0.1845,-0.0156,0.0003,-0.0663,
0.0300,0.0562,0.0308,-0.1844,-0.0156,0.0003,-0.0663,
0.0317,0.0562,0.0308,-0.1844,-0.0156,0.0002,-0.0663,
0.0333,0.0561,0.0308,-0.1844,-0.0156,0.0001,-0.0663,
0.0350,0.0561,0.0308,-0.1843,-0.0156,0.0000,-0.0663,
0.0367,0.0561,0.0308,-0.1843,-0.0156,-0.0001,-0.0663,
0.0383,0.0561,0.0308,-0.1842,-0.0156,-0.0002,-0.0663,
0.0400,0.0560,0.0307,-0.1841,-0.0156,-0.0003,-0.0663,
0.0417,0.0560,0.0307,-0.1841,-0.0156,-0.0004,-0.0663,
0.0433,0.0559,0.0307,-0.1840,-0.0155,-0.0005,-0.0663,
0.0450,0.0559,0.0307,-0.1839,-0.0155,-0.0006,-0.0663,
0.0467,0.0558,0.0306,-0.1838,-0.0155,-0.0008,-0.0663,
0.0483,0.0558,0.0306,-0.1837,-0.0155,-0.0009,-0.0663,
0.0500,0.0558,0.0306,-0.1837,-0.0155,-0.0010,-0.0663,
0.0517,0.0557,0.0305,-0.1836,-0.0155,-0.0011,-0.0663,
0.0533,0.0557,0.0305,-0.1835,-0.0155,-0.0012,-0.0663,
0.0550,0.0557,0.0305,-0.1835,-0.0155,-0.0012,-0.0663,
0.0567,0.0557,0.0305,-0.1834,-0.0155,-0.0012,-0.0663,
0.0583,0.0556,0.0304,-0.1834,-0.0155,-0.0012,-0.0664,
0.0600,0.0557,0.0304,-0.1834,-0.0155,-0.0012,-0.0664,
0.0617,0.0557,0.0304,-0.1834,-0.0155,-0.0011,-0.0664,
0.0633,0.0557,0.0304,-0.1835,-0.0156,-0.0010,-0.0664,
0.0650,0.0558,0.0305,-0.1835,-0.0156,-0.0008,-0.0664,
0.0667,0.0558,0.0305,-0.1836,-0.0156,-0.0006,-0.0664,
0.0683,0.0559,0.0305,-0.1837,-0.0156,-0.0003,-0.0664,
0.0700,0.0560,0.0306,-0.1839,-0.0157,-0.0000,-0.0664,
0.0717,0.0561,0.0306,-0.1841,-0.0157,0.0003,-0.0665,
0.0733,0.0562,0.0307,-0.1843,-0.0157,0.0007,-0.0665,
0.0750,0.0564,0.0308,-0.1845,-0.0158,0.0011,-0.0665,
0.0767,0.0565,0.0308,-0.1848,-0.0158,0.0015,-0.0665,
0.0783,0.0567,0.0309,-0.1851,-0.0159,0.0020,-0.0665,
0.0800,0.0568,0.0310,-0.1854,-0.0159,0.0024,-0.0665,
0.0817,0.0570,0.0311,-0.1857,-0.0160,0.0029,-0.0665,
0.0833,0.0572,0.0313,-0.1860,-0.0160,0.0033,-0.0665,
0.0850,0.0573,0.0314,-0.1863,-0.0160,0.0037,-0.0664,
0.0867,0.0575,0.0315,-0.1865,-0.0160,0.0041,-0.0664,
0.0883,0.0576,0.0316,-0.1868,-0.0161,0.0044,-0.0664,
0.0900,0.0577,0.0317,-0.1870,-0.0161,0.0046,-0.0664,
0.0917,0.0577,0.0318,-0.1872,-0.0161,0.0048,-0.0663,
0.0933,0.0578,0.0319,-0.1873,-0.0160,0.0048,-0.0663,
0.0950,0.0578,0.0319,-0.1874,-0.0160,0.0047,-0.0663,
0.0967,0.0577,0.0320,-0.1874,-0.0160,0.0045,-0.0662,
0.0983,0.0577,0.0320,-0.1873,-0.0159,0.0042,-0.0662,
0.1000,0.0575,0.0319,-0.1871,-0.0158,0.0037,-0.0661,
0.1017,0.0573,0.0319,-0.1868,-0.0157,0.0030,-0.0661,
0.1033,0.0571,0.0318,-0.1864,-0.0156,0.0022,-0.0660,
0.1050,0.0567,0.0316,-0.1859,-0.0155,0.0012,-0.0660,
0.1067,0.0564,0.0315,-0.1853,-0.0154,0.0001,-0.0659,
0.1083,0.0560,0.0312,-0.1846,-0.0153,-0.0012,-0.0659,
0.1100,0.0555,0.0310,-0.1838,-0.0151,-0.0026,-0.0659,
0.1117,0.0550,0.0307,-0.1829,-0.0150,-0.0041,-0.0659,
0.1133,0.0544,0.0304,-0.1820,-0.0148,-0.0057,-0.0658,
0.1150,0.0539,0.0300,-0.1810,-0.0147,-0.0074,-0.0658,
0.1167,0.0533,0.0296,-0.1799,-0.0145,-0.0091,-0.0659,
0.1183,0.0527,0.0292,-0.1788,-0.0144,-0.0107,-0.0659,
0.1200,0.0521,0.0288,-0.1777,-0.0143,-0.0122,-0.0659,
0.1217,0.0516,0.0284,-0.1767,-0.0142,-0.0137,-0.0660,
0.1233,0.0511,0.0280,-0.1757,-0.0141,-0.0149,-0.0661,
0.1250,0.0507,0.0276,-0.1748,-0.0141,-0.0159,-0.0662,
0.1267,0.0504,0.0273,-0.1741,-0.0141,-0.0166,-0.0663,
0.1283,0.0502,0.0270,-0.1735,-0.0141,-0.0170,-0.0664,
0.1300,0.0501,0.0267,-0.1732,-0.0142,-0.0169,-0.0665,
0.1317,0.0502,0.0266,-0.1731,-0.0143,-0.0164,-0.0667,
0.1333,0.0504,0.0265,-0.1733,-0.0145,-0.0154,-0.0669,
0.1350,0.0508,0.0265,-0.1738,-0.0148,-0.0139,-0.0670,
0.1367,0.0514,0.0267,-0.1746,-0.0151,-0.0118,-0.0672,
0.1383,0.0523,0.0270,-0.1758,-0.0154,-0.0091,-0.0674,
0.1400,0.0533,0.0274,-0.1774,-0.0158,-0.0059,-0.0675,
0.1417,0.0545,0.0279,-0.1794,-0.0162,-0.0020,-0.0677,
0.1433,0.0560,0.0287,-0.1818,-0.0167,0.0024,-0.0678,
0.1450,0.0576,0.0295,-0.1845,-0.0172,0.0073,-0.0680,
0.1467,0.0594,0.0305,-0.1876,-0.0178,0.0126,-0.0681,
0.1483,0.0613,0.0316,-0.1909,-0.0183,0.0182,-0.0681,
0.1500,0.0633,0.0329,-0.1946,-0.0189,0.0241,-0.0681,
0.1517,0.0654,0.0342,-0.1984,-0.0194,0.0301,-0.0681,
0.1533,0.0675,0.0357,-0.2023,-0.0199,0.0361,-0.0680,
0.1550,0.0696,0.0371,-0.2062,-0.0203,0.0418,-0.0679,
0.1567,0.0715,0.0386,-0.2100,-0.0207,0.0472,-0.0676,
0.1583,0.0733,0.0401,-0.2136,-0.0210,0.0519,-0.0673,
0.1600,0.0749,0.0415,-0.2168,-0.0211,0.0559,-0.0670,
0.1617,0.0761,0.0428,-0.2196,-0.0211,0.0588,-0.0665,
0.1633,0.0769,0.0439,-0.2217,-0.0210,0.0604,-0.0660,
0.1650,0.0771,0.0447,-0.2229,-0.0206,0.0605,-0.0654,
0.1667,0.0769,0.0453,-0.2233,-0.0201,0.0589,-0.0647,
0.1683,0.0759,0.0456,-0.2225,-0.0193,0.0554,-0.0640,
0.1700,0.0742,0.0454,-0.2204,-0.0183,0.0498,-0.0632,
0.1717,0.0717,0.0447,-0.2169,-0.0170,0.0419,-0.0623,
0.1733,0.0683,0.0436,-0.2119,-0.0155,0.0316,-0.0614,
0.1750,0.0639,0.0418,-0.2052,-0.0137,0.0188,-0.0604,
0.1767,0.0586,0.0394,-0.1967,-0.0117,0.0034,-0.0594,
0.1783,0.0524,0.0364,-0.1864,-0.0094,-0.0146,-0.0584,
0.1800,0.0450,0.0327,-0.1742,-0.0068,-0.0352,-0.0573,
0.1817,0.0368,0.0282,-0.1601,-0.0040,-0.0581,-0.0563,
0.1833,0.0275,0.0231,-0.1441,-0.0010,-0.0833,-0.0553,
0.1850,0.0173,0.0172,-0.1262,0.0022,-0.1105,-0.0543,
0.1867,0.0063,0.0106,-0.1067,0.0056,-0.1395,-0.0533,
0.1883,-0.0055,0.0034,-0.0855,0.0091,-0.1699,-0.0524,
0.1900,-0.0179,-0.0045,-0.0629,0.0127,-0.2012,-0.0516,
0.1917,-0.0309,-0.0129,-0.0391,0.0164,-0.2330,-0.0508,
0.1933,-0.0442,-0.0218,-0.0142,0.0200,-0.2648,-0.0501,
0.1950,-0.0578,-0.0311,0.0113,0.0237,-0.2960,-0.0494,
0.1967,-0.0714,-0.0407,0.0374,0.0272,-0.3261,-0.0488,
0.1983,-0.0848,-0.0505,0.0636,0.0307,-0.3545,-0.0482,
0.2000,-0.0980,-0.0603,0.0896,0.0340,-0.3805,-0.0477,
0.2017,-0.1107,-0.0701,0.1152,0.0372,-0.4036,-0.0472,
0.2033,-0.1227,-0.0796,0.1399,0.0401,-0.4233,-0.0467,
0.2050,-0.1340,-0.0889,0.1636,0.0428,-0.4391,-0.0462,
0.2067,-0.1443,-0.0977,0.1859,0.0453,-0.4505,-0.0456,
0.2083,-0.1535,-0.1059,0.2067,0.0475,-0.4571,-0.0450,
0.2100,-0.1615,-0.1135,0.2255,0.0495,-0.4588,-0.0443,
0.2117,-0.1683,-0.1202,0.2424,0.0512,-0.4552,-0.0435,
0.2133,-0.1738,-0.1261,0.2572,0.0526,-0.4463,-0.0427,
0.2150,-0.1779,-0.1310,0.2698,0.0538,-0.4322,-0.0417,
0.2167,-0.1806,-0.1348,0.2801,0.0548,-0.4128,-0.0407,
0.2183,-0.1820,-0.1375,0.2881,0.0555,-0.3884,-0.0396,
0.2200,-0.1821,-0.1390,0.2939,0.0560,-0.3593,-0.0385,
0.2217,-0.1808,-0.1393,0.2976,0.0563,-0.3259,-0.0372,
0.2233,-0.1784,-0.1384,0.2994,0.0564,-0.2884,-0.0360,
0.2250,-0.1748,-0.1361,0.2992,0.0563,-0.2475,-0.0347,
0.2267,-0.1702,-0.1326,0.2975,0.0559,-0.2037,-0.0334,
0.2283,-0.1647,-0.1277,0.2943,0.0554,-0.1576,-0.0322,
0.2300,-0.1583,-0.1216,0.2899,0.0546,-0.1097,-0.0309,
0.2317,-0.1512,-0.1142,0.2845,0.0536,-0.0607,-0.0296,
0.2333,-0.1435,-0.1057,0.2783,0.0524,-0.0114,-0.0284,
0.2350,-0.1354,-0.0961,0.2716,0.0508,0.0378,-0.0271,
0.2367,-0.1270,-0.0854,0.2646,0.0490,0.0862,-0.0258,
0.2383,-0.1185,-0.0738,0.2575,0.0469,0.1331,-0.0243,
0.2400,-0.1100,-0.0614,0.2504,0.0445,0.1781,-0.0227,
0.2417,-0.1018,-0.0483,0.2434,0.0418,0.2205,-0.0208,
0.2433,-0.0939,-0.0347,0.2368,0.0388,0.2599,-0.0186,
0.2450,-0.0866,-0.0205,0.2307,0.0354,0.2958,-0.0160,
0.2467,-0.0800,-0.0062,0.2250,0.0318,0.3278,-0.0130,
0.2483,-0.0742,0.0083,0.2198,0.0280,0.3557,-0.0094,
0.2500,-0.0693,0.0228,0.2152,0.0239,0.3792,-0.0051,
0.2517,-0.0654,0.0371,0.2113,0.0196,0.3980,-0.0002,
0.2533,-0.0626,0.0510,0.2079,0.0152,0.4121,0.0054,
0.2550,-0.0608,0.0644,0.2050,0.0106,0.4212,0.0119,
0.2567,-0.0601,0.0771,0.2027,0.0060,0.4255,0.0191,
0.2583,-0.0604,0.0889,0.2009,0.0014,0.4249,0.0271,
0.2600,-0.0616,0.0998,0.1996,-0.0033,0.4195,0.0359,
0.2617,-0.0636,0.1095,0.1987,-0.0079,0.4095,0.0455,
0.2633,-0.0663,0.1178,0.1981,-0.0125,0.3951,0.0556,
0.2650,-0.0695,0.1248,0.1979,-0.0170,0.3765,0.0664,
0.2667,-0.0730,0.1302,0.1980,-0.0214,0.3540,0.0775,
0.2683,-0.0766,0.1339,0.1984,-0.0257,0.3281,0.0890,
0.2700,-0.0802,0.1359,0.1990,-0.0299,0.2991,0.1007,
0.2717,-0.0834,0.1362,0.1999,-0.0339,0.2675,0.1124,
0.2733,-0.0863,0.1346,0.2009,-0.0377,0.2337,0.1239,
0.2750,-0.0885,0.1312,0.2022,-0.0413,0.1983,0.1351,
0.2767,-0.0900,0.1260,0.2038,-0.0447,0.1617,0.1458,
0.2783,-0.0905,0.1190,0.2056,-0.0477,0.1246,0.1560,
0.2800,-0.0901,0.1103,0.2078,-0.0503,0.0875,0.1655,
0.2817,-0.0886,0.1000,0.2102,-0.0525,0.0508,0.1742,
0.2833,-0.0860,0.0883,0.2131,-0.0542,0.0152,0.1821,
0.2850,-0.0823,0.0752,0.2163,-0.0553,-0.0189,0.1890,
0.2867,-0.0775,0.0610,0.2200,-0.0557,-0.0509,0.1952,
0.2883,-0.0718,0.0458,0.2241,-0.0553,-0.0804,0.2004,
0.2900,-0.0651,0.0298,0.2286,-0.0541,-0.1069,0.2049,
0.2917,-0.0577,0.0133,0.2337,-0.0520,-0.1301,0.2086,
0.2933,-0.0496,-0.0036,0.2392,-0.0490,-0.1496,0.2116,
0.2950,-0.0411,-0.0206,0.2452,-0.0450,-0.1651,0.2141,
0.2967,-0.0324,-0.0374,0.2515,-0.0401,-0.1764,0.2161,
0.2983,-0.0237,-0.0540,0.2582,-0.0342,-0.1833,0.2176,
0.3000,-0.0151,-0.0699,0.2651,-0.0274,-0.1857,0.2188,
0.3017,-0.0070,-0.0852,0.2722,-0.0198,-0.1836,0.2195,
0.3033,0.0005,-0.0994,0.2795,-0.0115,-0.1770,0.2200,
0.3050,0.0072,-0.1126,0.2867,-0.0025,-0.1662,0.2200,
0.3067,0.0129,-0.1245,0.2938,0.0071,-0.1513,0.2196,
0.3083,0.0174,-0.1350,0.3007,0.0172,-0.1326,0.2186,
0.3100,0.0207,-0.1440,0.3073,0.0275,-0.1107,0.2169,
0.3117,0.0227,-0.1514,0.3135,0.0380,-0.0859,0.2144,
0.3133,0.0232,-0.1572,0.3192,0.0486,-0.0587,0.2109,
0.3150,0.0224,-0.1614,0.3243,0.0590,-0.0298,0.2063,
0.3167,0.0201,-0.1640,0.3287,0.0692,0.0003,0.2004,
0.3183,0.0165,-0.1651,0.3323,0.0791,0.0310,0.1931,
