time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.1433,0.0001,0.0070,-0.2429,0.0272,0.0446,0.0099,
0.1450,0.0001,0.0070,-0.2457,0.0257,0.0456,0.0092,
0.1467,0.0002,0.0070,-0.2489,0.0242,0.0466,0.0085,
0.1483,0.0004,0.0070,-0.2525,0.0226,0.0474,0.0080,
0.1500,0.0006,0.0071,-0.2565,0.0210,0.0481,0.0076,
0.1517,0.0009,0.0072,-0.2608,0.0194,0.0487,0.0074,
0.1533,0.0014,0.0073,-0.2652,0.0179,0.0491,0.0074,
0.1550,0.0019,0.0074,-0.2699,0.0165,0.0492,0.0076,
0.1567,0.0024,0.0076,-0.2745,0.0152,0.0491,0.0081,
0.1583,0.0031,0.0079,-0.2790,0.0142,0.0486,0.0089,
0.1600,0.0038,0.0081,-0.2832,0.0135,0.0479,0.0099,
0.1617,0.0046,0.0084,-0.2870,0.0132,0.0467,0.0113,
0.1633,0.0054,0.0087,-0.2903,0.0133,0.0452,0.0130,
0.1650,0.0062,0.0091,-0.2927,0.0138,0.0432,0.0150,
0.1667,0.0070,0.0094,-0.2943,0.0149,0.0409,0.0174,
0.1683,0.0079,0.0098,-0.2946,0.0166,0.0381,0.0201,
0.1700,0.0086,0.0101,-0.2937,0.0189,0.0350,0.0230,
0.1717,0.0093,0.0105,-0.2912,0.0218,0.0314,0.0262,
0.1733,0.0098,0.0109,-0.2870,0.0254,0.0275,0.0297,
0.1750,0.0102,0.0112,-0.2810,0.0298,0.0233,0.0333,
0.1767,0.0104,0.0115,-0.2729,0.0348,0.0188,0.0370,
0.1783,0.0104,0.0118,-0.2628,0.0405,0.0141,0.0409,
0.1800,0.0101,0.0120,-0.2504,0.0469,0.0092,0.0446,
0.1817,0.0095,0.0121,-0.2357,0.0538,0.0043,0.0484,
0.1833,0.0085,0.0122,-0.2187,0.0613,-0.0006,0.0519,
0.1850,0.0072,0.0122,-0.1995,0.0693,-0.0053,0.0552,
0.1867,0.0055,0.0121,-0.1779,0.0776,-0.0099,0.0582,
0.1883,0.0033,0.0119,-0.1542,0.0862,-0.0142,0.0607,
0.1900,0.0007,0.0116,-0.1285,0.0949,-0.0180,0.0628,
0.1917,-0.0025,0.0112,-0.1009,0.1036,-0.0214,0.0643,
0.1933,-0.0060,0.0107,-0.0717,0.1122,-0.0242,0.0651,
0.1950,-0.0101,0.0101,-0.0411,0.1205,-0.0264,0.0653,
0.1967,-0.0147,0.0095,-0.0095,0.1284,-0.0279,0.0648,
0.1983,-0.0198,0.0087,0.0230,0.1357,-0.0287,0.0636,
0.2000,-0.0253,0.0079,0.0559,0.1423,-0.0287,0.0616,
0.2017,-0.0312,0.0070,0.0889,0.1480,-0.0280,0.0589,
0.2033,-0.0375,0.0060,0.1217,0.1528,-0.0267,0.0555,
0.2050,-0.0442,0.0050,0.1539,0.1566,-0.0247,0.0515,
0.2067,-0.0511,0.0040,0.1852,0.1593,-0.0221,0.0470,
0.2083,-0.0583,0.0030,0.2154,0.1608,-0.0192,0.0420,
0.2100,-0.0656,0.0020,0.2441,0.1612,-0.0159,0.0367,
0.2117,-0.0730,0.0010,0.2711,0.1604,-0.0125,0.0312,
0.2133,-0.0803,0.0001,0.2963,0.1585,-0.0092,0.0255,
0.2150,-0.0875,-0.0008,0.3195,0.1556,-0.0062,0.0199,
0.2167,-0.0946,-0.0016,0.3407,0.1517,-0.0035,0.0144,
0.2183,-0.1013,-0.0024,0.3598,0.1470,-0.0015,0.0091,
0.2200,-0.1076,-0.0032,0.3769,0.1416,-0.0003,0.0041,
0.2217,-0.1135,-0.0039,0.3919,0.1355,0.0000,-0.0005,
0.2233,-0.1187,-0.0046,0.4050,0.1290,-0.0008,-0.0047,
0.2250,-0.1233,-0.0054,0.4163,0.1220,-0.0027,-0.0085,
0.2267,-0.1271,-0.0061,0.4259,0.1149,-0.0058,-0.0119,
0.2283,-0.1301,-0.0069,0.4340,0.1076,-0.0102,-0.0149,
0.2300,-0.1322,-0.0078,0.4406,0.1002,-0.0157,-0.0176,
0.2317,-0.1334,-0.0087,0.4460,0.0929,-0.0224,-0.0200,
0.2333,-0.1336,-0.0096,0.4503,0.0856,-0.0300,-0.0221,
0.2350,-0.1330,-0.0105,0.4536,0.0783,-0.0384,-0.0241,
0.2367,-0.1314,-0.0115,0.4561,0.0711,-0.0475,-0.0261,
0.2383,-0.1289,-0.0124,0.4578,0.0639,-0.0570,-0.0280,
0.2400,-0.1255,-0.0132,0.4588,0.0567,-0.0666,-0.0300,
0.2417,-0.1214,-0.0139,0.4592,0.0495,-0.0762,-0.0322,
0.2433,-0.1165,-0.0144,0.4590,0.0421,-0.0854,-0.0346,
0.2450,-0.1110,-0.0146,0.4582,0.0345,-0.0941,-0.0372,
0.2467,-0.1050,-0.0146,0.4569,0.0267,-0.1020,-0.0401,
0.2483,-0.0986,-0.0142,0.4551,0.0186,-0.1089,-0.0433,
0.2500,-0.0919,-0.0134,0.4527,0.0102,-0.1146,-0.0469,
0.2517,-0.0849,-0.0122,0.4497,0.0015,-0.1189,-0.0507,
0.2533,-0.0779,-0.0104,0.4462,-0.0076,-0.1218,-0.0549,
0.2550,-0.0710,-0.0083,0.4421,-0.0170,-0.1232,-0.0593,
0.2567,-0.0641,-0.0056,0.4375,-0.0267,-0.1230,-0.0640,
0.2583,-0.0574,-0.0024,0.4324,-0.0367,-0.1212,-0.0690,
0.2600,-0.0510,0.0012,0.4267,-0.0469,-0.1179,-0.0741,
0.2617,-0.0450,0.0052,0.4206,-0.0573,-0.1130,-0.0794,
0.2633,-0.0392,0.0096,0.4140,-0.0678,-0.1067,-0.0848,
0.2650,-0.0339,0.0142,0.4071,-0.0782,-0.0992,-0.0903,
0.2667,-0.0288,0.0191,0.3999,-0.0886,-0.0905,-0.0958,
0.2683,-0.0240,0.0240,0.3925,-0.0988,-0.0808,-0.1013,
0.2700,-0.0194,0.0290,0.3850,-0.1088,-0.0705,-0.1066,
0.2717,-0.0149,0.0338,0.3775,-0.1184,-0.0596,-0.1117,
0.2733,-0.0105,0.0384,0.3700,-0.1277,-0.0484,-0.1165,
0.2750,-0.0059,0.0426,0.3627,-0.1366,-0.0371,-0.1209,
0.2767,-0.0011,0.0463,0.3557,-0.1450,-0.0259,-0.1247,
0.2783,0.0040,0.0494,0.3490,-0.1529,-0.0151,-0.1279,
0.2800,0.0095,0.0518,0.3427,-0.1603,-0.0049,-0.1303,
0.2817,0.0155,0.0535,0.3369,-0.1672,0.0045,-0.1318,
0.2833,0.0221,0.0543,0.3316,-0.1735,0.0130,-0.1324,
0.2850,0.0293,0.0541,0.3269,-0.1794,0.0202,-0.1319,
0.2867,0.0371,0.0530,0.3228,-0.1847,0.0261,-0.1303,
0.2883,0.0454,0.0508,0.3193,-0.1895,0.0306,-0.1276,
0.2900,0.0542,0.0477,0.3163,-0.1938,0.0335,-0.1236,
0.2917,0.0634,0.0435,0.3138,-0.1976,0.0347,-0.1186,
0.2933,0.0728,0.0384,0.3119,-0.2009,0.0342,-0.1124,
0.2950,0.0824,0.0323,0.3103,-0.2036,0.0320,-0.1052,
0.2967,0.0919,0.0253,0.3091,-0.2059,0.0280,-0.0971,
