time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,1.9811,1.2618,75.2693,88.2232,84.5193,91.7278,92.3959,-1.0070,
0.0167,1.9820,1.2463,75.2763,88.2061,84.4815,91.7127,92.4303,-1.0067,
0.0250,1.9838,1.2341,75.2812,88.1887,84.4456,91.6963,92.4629,-1.0064,
0.0333,1.9867,1.2281,75.2821,88.1711,84.4141,91.6779,92.4917,-1.0062,
0.0417,1.9900,1.2292,75.2780,88.1535,84.3880,91.6582,92.5151,-1.0059,
0.0500,1.9929,1.2361,75.2697,88.1357,84.3671,91.6384,92.5326,-1.0057,
0.0583,1.9948,1.2459,75.2589,88.1174,84.3496,91.6192,92.5449,-1.0055,
0.0667,1.9954,1.2562,75.2471,88.0988,84.3341,91.6007,92.5530,-1.0052,
0.0750,1.9942,1.2656,75.2354,88.0800,84.3191,91.5823,92.5582,-1.0050,
0.0833,1.9916,1.2735,75.2243,88.0617,84.3045,91.5639,92.5609,-1.0047,
0.0917,1.9878,1.2801,75.2140,88.0443,84.2904,91.5457,92.5611,-1.0045,
0.1000,1.9833,1.2854,75.2048,88.0279,84.2779,91.5286,92.5583,-1.0042,
0.1083,1.9784,1.2896,75.1965,88.0123,84.2671,91.5130,92.5524,-1.0040,
0.1167,1.9735,1.2928,75.1890,87.9973,84.2583,91.4993,92.5437,-1.0038,
0.1250,1.9690,1.2951,75.1822,87.9825,84.2509,91.4875,92.5327,-1.0037,
0.1333,1.9653,1.2970,75.1760,87.9678,84.2444,91.4772,92.5201,-1.0035,
0.1417,1.9632,1.2989,75.1701,87.9531,84.2384,91.4683,92.5065,-1.0034,
0.1500,1.9633,1.3009,75.1645,87.9382,84.2324,91.4605,92.4924,-1.0032,
0.1583,1.9666,1.3034,75.1591,87.9233,84.2260,91.4531,92.4779,-1.0031,
0.1667,1.9739,1.3062,75.1533,87.9088,84.2193,91.4457,92.4633,-1.0029,
0.1750,1.9860,1.3093,75.1473,87.8952,84.2119,91.4377,92.4486,-1.0028,
0.1833,2.0034,1.3123,75.1412,87.8832,84.2037,91.4282,92.4337,-1.0027,
0.1917,2.0268,1.3153,75.1354,87.8737,84.1942,91.4163,92.4185,-1.0025,
0.2000,2.0570,1.3181,75.1305,87.8675,84.1827,91.4016,92.4031,-1.0024,
0.2083,2.0949,1.3204,75.1274,87.8648,84.1683,91.3836,92.3874,-1.0022,
0.2167,2.1413,1.3224,75.1267,87.8643,84.1500,91.3635,92.3716,-1.0021,
0.2250,2.1973,1.3240,75.1291,87.8638,84.1268,91.3429,92.3558,-1.0019,
0.2333,2.2637,1.3258,75.1348,87.8602,84.0978,91.3243,92.3399,-1.0018,
0.2417,2.3415,1.3279,75.1444,87.8509,84.0621,91.3097,92.3242,-1.0016,
0.2500,2.4316,1.3305,75.1585,87.8345,84.0188,91.2999,92.3087,-1.0014,
0.2583,2.5345,1.3337,75.1778,87.8105,83.9668,91.2948,92.2936,-1.0012,
0.2667,2.6503,1.3375,75.2032,87.7792,83.9056,91.2938,92.2788,-1.0010,
0.2750,2.7783,1.3424,75.2350,87.7414,83.8346,91.2963,92.2641,-1.0008,
0.2833,2.9169,1.3484,75.2733,87.6977,83.7542,91.3017,92.2493,-1.0005,
0.2917,3.0635,1.3558,75.3172,87.6488,83.6653,91.3097,92.2340,-1.0003,
0.3000,3.2148,1.3644,75.3655,87.5952,83.5693,91.3201,92.2176,-1.0000,
0.3083,3.3674,1.3738,75.4162,87.5374,83.4684,91.3325,92.1996,-0.9997,
0.3167,3.5181,1.3832,75.4677,87.4759,83.3646,91.3468,92.1794,-0.9995,
0.3250,3.6640,1.3921,75.5180,87.4117,83.2602,91.3624,92.1563,-0.9992,
0.3333,3.8026,1.4001,75.5657,87.3458,83.1569,91.3785,92.1297,-0.9989,
0.3417,3.9324,1.4071,75.6101,87.2793,83.0558,91.3941,92.0993,-0.9985,
0.3500,4.0528,1.4129,75.6511,87.2135,82.9572,91.4080,92.0645,-0.9982,
0.3583,4.1634,1.4176,75.6894,87.1495,82.8606,91.4187,92.0248,-0.9979,
0.3667,4.2642,1.4216,75.7260,87.0885,82.7652,91.4252,91.9800,-0.9975,
0.3750,4.3552,1.4255,75.7619,87.0310,82.6698,91.4262,91.9297,-0.9971,
0.3833,4.4365,1.4298,75.7980,86.9771,82.5736,91.4212,91.8738,-0.9967,
0.3917,4.5083,1.4352,75.8353,86.9264,82.4756,91.4101,91.8129,-0.9963,
0.4000,4.5709,1.4420,75.8746,86.8781,82.3750,91.3930,91.7476,-0.9958,
0.4083,4.6247,1.4508,75.9163,86.8315,82.2712,91.3704,91.6791,-0.9953,
0.4167,4.6700,1.4616,75.9607,86.7857,82.1640,91.3436,91.6080,-0.9948,
0.4250,4.7073,1.4745,76.0073,86.7399,82.0536,91.3135,91.5346,-0.9943,
