time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.0017,-0.0275,0.0545,-0.2256,-0.4598,-0.0600,0.0269,
0.0033,-0.0275,0.0545,-0.2256,-0.4598,-0.0600,0.0269,
0.0050,-0.0275,0.0545,-0.2257,-0.4599,-0.0600,0.0269,
0.0067,-0.0275,0.0545,-0.2257,-0.4599,-0.0600,0.0269,
0.0083,-0.0275,0.0545,-0.2257,-0.4599,-0.0600,0.0269,
0.0100,-0.0275,0.0545,-0.2257,-0.4600,-0.0600,0.0269,
0.0117,-0.0275,0.0545,-0.2258,-0.4600,-0.0600,0.0269,
0.0133,-0.0275,0.0545,-0.2258,-0.4601,-0.0601,0.0269,
0.0150,-0.0275,0.0545,-0.2258,-0.4601,-0.0601,0.0269,
0.0167,-0.0275,0.0545,-0.2258,-0.4602,-0.0601,0.0269,
0.0183,-0.0275,0.0545,-0.2258,-0.4602,-0.0601,0.0269,
0.0200,-0.0275,0.0546,-0.2258,-0.4603,-0.0601,0.0269,
0.0217,-0.0275,0.0546,-0.2259,-0.4603,-0.0601,0.0269,
0.0233,-0.0275,0.0546,-0.2259,-0.4603,-0.0601,0.0269,
0.0250,-0.0275,0.0546,-0.2259,-0.4603,-0.0601,0.0269,
0.0267,-0.0275,0.0546,-0.2258,-0.4603,-0.0601,0.0269,
0.0283,-0.0274,0.0546,-0.2258,-0.4603,-0.0601,0.0269,
0.0300,-0.0274,0.0546,-0.2258,-0.4603,-0.0601,0.0269,
0.0317,-0.0274,0.0546,-0.2258,-0.4603,-0.0601,0.0269,
0.0333,-0.0274,0.0546,-0.2257,-0.4602,-0.0600,0.0269,
0.0350,-0.0274,0.0546,-0.2257,-0.4601,-0.0600,0.0269,
0.0367,-0.0273,0.0546,-0.2256,-0.4600,-0.0600,0.0269,
0.0383,-0.0273,0.0546,-0.2256,-0.4599,-0.0600,0.0270,
0.0400,-0.0273,0.0545,-0.2255,-0.4598,-0.0599,0.0270,
0.0417,-0.0273,0.0545,-0.2254,-0.4596,-0.0599,0.0270,
0.0433,-0.0272,0.0545,-0.2253,-0.4595,-0.0598,0.0270,
0.0450,-0.0272,0.0545,-0.2253,-0.4593,-0.0598,0.0270,
0.0467,-0.0272,0.0545,-0.2252,-0.4591,-0.0598,0.0270,
0.0483,-0.0272,0.0545,-0.2251,-0.4589,-0.0597,0.0270,
0.0500,-0.0272,0.0545,-0.2250,-0.4587,-0.0597,0.0270,
0.0517,-0.0272,0.0544,-0.2249,-0.4586,-0.0596,0.0270,
0.0533,-0.0272,0.0544,-0.2249,-0.4584,-0.0596,0.0270,
0.0550,-0.0272,0.0544,-0.2248,-0.4582,-0.0596,0.0270,
0.0567,-0.0272,0.0544,-0.2248,-0.4581,-0.0595,0.0270,
0.0583,-0.0272,0.0544,-0.2247,-0.4580,-0.0595,0.0270,
0.0600,-0.0272,0.0543,-0.2247,-0.4579,-0.0595,0.0270,
0.0617,-0.0273,0.0543,-0.2247,-0.4579,-0.0595,0.0269,
0.0633,-0.0273,0.0543,-0.2248,-0.4579,-0.0595,0.0269,
0.0650,-0.0274,0.0543,-0.2249,-0.4580,-0.0596,0.0269,
0.0667,-0.0275,0.0543,-0.2250,-0.4581,-0.0596,0.0269,
0.0683,-0.0275,0.0543,-0.2251,-0.4583,-0.0597,0.0269,
0.0700,-0.0276,0.0543,-0.2252,-0.4585,-0.0598,0.0268,
0.0717,-0.0277,0.0543,-0.2254,-0.4589,-0.0599,0.0268,
0.0733,-0.0278,0.0544,-0.2256,-0.4592,-0.0600,0.0268,
0.0750,-0.0279,0.0544,-0.2259,-0.4597,-0.0601,0.0267,
0.0767,-0.0280,0.0544,-0.2262,-0.4602,-0.0602,0.0267,
0.0783,-0.0280,0.0545,-0.2264,-0.4607,-0.0604,0.0267,
0.0800,-0.0281,0.0545,-0.2267,-0.4613,-0.0605,0.0266,
0.0817,-0.0282,0.0546,-0.2271,-0.4620,-0.0607,0.0266,
0.0833,-0.0283,0.0546,-0.2274,-0.4627,-0.0609,0.0266,
0.0850,-0.0283,0.0547,-0.2277,-0.4633,-0.0610,0.0266,
0.0867,-0.0283,0.0548,-0.2280,-0.4640,-0.0612,0.0266,
0.0883,-0.0284,0.0548,-0.2282,-0.4646,-0.0613,0.0266,
0.0900,-0.0283,0.0549,-0.2285,-0.4653,-0.0614,0.0266,
0.0917,-0.0283,0.0550,-0.2287,-0.4658,-0.0615,0.0266,
0.0933,-0.0282,0.0550,-0.2288,-0.4662,-0.0616,0.0266,
0.0950,-0.0282,0.0551,-0.2289,-0.4666,-0.0617,0.0267,
0.0967,-0.0280,0.0551,-0.2289,-0.4668,-0.0617,0.0267,
0.0983,-0.0279,0.0552,-0.2288,-0.4669,-0.0616,0.0268,
0.1000,-0.0277,0.0552,-0.2286,-0.4667,-0.0615,0.0269,
0.1017,-0.0275,0.0552,-0.2283,-0.4664,-0.0614,0.0270,
0.1033,-0.0272,0.0552,-0.2279,-0.4659,-0.0612,0.0270,
0.1050,-0.0269,0.0552,-0.2274,-0.4651,-0.0609,0.0272,
0.1067,-0.0267,0.0552,-0.2268,-0.4641,-0.0606,0.0273,
0.1083,-0.0263,0.0551,-0.2261,-0.4629,-0.0603,0.0274,
0.1100,-0.0260,0.0550,-0.2252,-0.4615,-0.0598,0.0275,
0.1117,-0.0257,0.0549,-0.2243,-0.4598,-0.0594,0.0276,
0.1133,-0.0254,0.0548,-0.2233,-0.4579,-0.0589,0.0277,
0.1150,-0.0251,0.0546,-0.2223,-0.4558,-0.0583,0.0278,
0.1167,-0.0248,0.0544,-0.2212,-0.4536,-0.0577,0.0279,
0.1183,-0.0245,0.0542,-0.2200,-0.4512,-0.0572,0.0280,
0.1200,-0.0243,0.0540,-0.2189,-0.4488,-0.0566,0.0281,
0.1217,-0.0242,0.0538,-0.2178,-0.4464,-0.0560,0.0281,
0.1233,-0.0241,0.0535,-0.2168,-0.4440,-0.0555,0.0281,
0.1250,-0.0241,0.0533,-0.2159,-0.4417,-0.0550,0.0281,
0.1267,-0.0241,0.0531,-0.2152,-0.4396,-0.0546,0.0281,
0.1283,-0.0243,0.0528,-0.2146,-0.4378,-0.0542,0.0280,
0.1300,-0.0246,0.0526,-0.2142,-0.4364,-0.0540,0.0279,
0.1317,-0.0250,0.0524,-0.2141,-0.4354,-0.0539,0.0277,
0.1333,-0.0255,0.0522,-0.2143,-0.4349,-0.0540,0.0275,
0.1350,-0.0261,0.0521,-0.2148,-0.4350,-0.0542,0.0273,
0.1367,-0.0269,0.0520,-0.2157,-0.4358,-0.0546,0.0270,
0.1383,-0.0277,0.0520,-0.2169,-0.4374,-0.0552,0.0267,
0.1400,-0.0286,0.0520,-0.2185,-0.4397,-0.0561,0.0263,
0.1417,-0.0297,0.0521,-0.2206,-0.4429,-0.0571,0.0259,
0.1433,-0.0308,0.0523,-0.2230,-0.4469,-0.0583,0.0255,
0.1450,-0.0319,0.0526,-0.2258,-0.4518,-0.0597,0.0251,
0.1467,-0.0331,0.0529,-0.2290,-0.4575,-0.0614,0.0247,
0.1483,-0.0343,0.0534,-0.2324,-0.4640,-0.0632,0.0243,
0.1500,-0.0355,0.0539,-0.2362,-0.4712,-0.0651,0.0239,
0.1517,-0.0365,0.0545,-0.2401,-0.4790,-0.0672,0.0235,
0.1533,-0.0375,0.0552,-0.2441,-0.4873,-0.0693,0.0232,
0.1550,-0.0383,0.0559,-0.2481,-0.4960,-0.0714,0.0229,
0.1567,-0.0390,0.0568,-0.2521,-0.5047,-0.0736,0.0228,
0.1583,-0.0394,0.0576,-0.2558,-0.5133,-0.0756,0.0227,
0.1600,-0.0395,0.0585,-0.2591,-0.5215,-0.0775,0.0226,
0.1617,-0.0393,0.0593,-0.2619,-0.5290,-0.0791,0.0228,
0.1633,-0.0387,0.0602,-0.2640,-0.5355,-0.0804,0.0230,
0.1650,-0.0377,0.0609,-0.2652,-0.5407,-0.0814,0.0234,
0.1667,-0.0363,0.0616,-0.2655,-0.5443,-0.0819,0.0239,
0.1683,-0.0344,0.0622,-0.2645,-0.5458,-0.0818,0.0245,
0.1700,-0.0320,0.0626,-0.2622,-0.5448,-0.0811,0.0253,
0.1717,-0.0291,0.0628,-0.2584,-0.5412,-0.0797,0.0263,
0.1733,-0.0257,0.0627,-0.2530,-0.5344,-0.0776,0.0274,
0.1750,-0.0219,0.0624,-0.2457,-0.5242,-0.0746,0.0286,
0.1767,-0.0175,0.0617,-0.2366,-0.5102,-0.0708,0.0299,
0.1783,-0.0127,0.0607,-0.2254,-0.4922,-0.0660,0.0312,
0.1800,-0.0075,0.0592,-0.2122,-0.4701,-0.0604,0.0327,
0.1817,-0.0020,0.0574,-0.1970,-0.4436,-0.0538,0.0341,
0.1833,0.0039,0.0551,-0.1796,-0.4127,-0.0464,0.0356,
0.1850,0.0099,0.0522,-0.1602,-0.3773,-0.0381,0.0369,
0.1867,0.0160,0.0489,-0.1389,-0.3374,-0.0290,0.0381,
0.1883,0.0222,0.0451,-0.1157,-0.2934,-0.0192,0.0392,
0.1900,0.0282,0.0407,-0.0907,-0.2452,-0.0088,0.0400,
0.1917,0.0341,0.0358,-0.0643,-0.1934,0.0020,0.0405,
0.1933,0.0397,0.0304,-0.0365,-0.1381,0.0132,0.0407,
0.1950,0.0448,0.0245,-0.0076,-0.0799,0.0246,0.0404,
0.1967,0.0494,0.0181,0.0220,-0.0194,0.0360,0.0396,
0.1983,0.0533,0.0112,0.0522,0.0430,0.0472,0.0383,
0.2000,0.0566,0.0040,0.0827,0.1066,0.0580,0.0363,
0.2017,0.0590,-0.0036,0.1130,0.1708,0.0684,0.0336,
0.2033,0.0606,-0.0115,0.1431,0.2348,0.0780,0.0302,
0.2050,0.0612,-0.0196,0.1725,0.2980,0.0867,0.0260,
0.2067,0.0610,-0.0279,0.2010,0.3597,0.0944,0.0210,
0.2083,0.0598,-0.0363,0.2283,0.4192,0.1010,0.0151,
0.2100,0.0577,-0.0447,0.2543,0.4761,0.1063,0.0084,
0.2117,0.0548,-0.0531,0.2788,0.5297,0.1104,0.0008,
0.2133,0.0511,-0.0613,0.3016,0.5796,0.1132,-0.0077,
0.2150,0.0467,-0.0693,0.3226,0.6253,0.1147,-0.0169,
0.2167,0.0417,-0.0771,0.3417,0.6665,0.1150,-0.0270,
0.2183,0.0362,-0.0844,0.3589,0.7030,0.1142,-0.0378,
0.2200,0.0305,-0.0914,0.3741,0.7347,0.1123,-0.0493,
0.2217,0.0246,-0.0978,0.3873,0.7614,0.1096,-0.0612,
0.2233,0.0187,-0.1037,0.3986,0.7831,0.1061,-0.0736,
0.2250,0.0130,-0.1090,0.4081,0.8000,0.1020,-0.0862,
0.2267,0.0077,-0.1136,0.4158,0.8121,0.0974,-0.0989,
0.2283,0.0029,-0.1175,0.4218,0.8198,0.0923,-0.1114,
0.2300,-0.0012,-0.1208,0.4262,0.8233,0.0870,-0.1235,
0.2317,-0.0044,-0.1234,0.4292,0.8228,0.0815,-0.1351,
0.2333,-0.0065,-0.1252,0.4309,0.8188,0.0758,-0.1457,
0.2350,-0.0075,-0.1263,0.4315,0.8117,0.0701,-0.1553,
0.2367,-0.0073,-0.1268,0.4310,0.8017,0.0643,-0.1636,
0.2383,-0.0057,-0.1266,0.4295,0.7895,0.0586,-0.1702,
0.2400,-0.0028,-0.1258,0.4273,0.7753,0.0530,-0.1751,
0.2417,0.0014,-0.1244,0.4243,0.7596,0.0476,-0.1779,
0.2433,0.0071,-0.1225,0.4207,0.7428,0.0425,-0.1786,
0.2450,0.0139,-0.1201,0.4165,0.7254,0.0379,-0.1770,
0.2467,0.0220,-0.1172,0.4118,0.7076,0.0338,-0.1730,
0.2483,0.0310,-0.1139,0.4067,0.6898,0.0305,-0.1665,
0.2500,0.0409,-0.1102,0.4011,0.6723,0.0282,-0.1576,
0.2517,0.0514,-0.1062,0.3951,0.6555,0.0269,-0.1463,
0.2533,0.0623,-0.1018,0.3887,0.6396,0.0268,-0.1327,
0.2550,0.0734,-0.0972,0.3819,0.6248,0.0282,-0.1170,
0.2567,0.0843,-0.0923,0.3747,0.6113,0.0310,-0.0995,
0.2583,0.0947,-0.0872,0.3671,0.5992,0.0354,-0.0804,
0.2600,0.1045,-0.0820,0.3592,0.5886,0.0414,-0.0600,
0.2617,0.1133,-0.0766,0.3509,0.5797,0.0489,-0.0388,
0.2633,0.1209,-0.0711,0.3423,0.5725,0.0579,-0.0172,
0.2650,0.1270,-0.0655,0.3335,0.5670,0.0681,0.0044,
0.2667,0.1315,-0.0600,0.3244,0.5632,0.0795,0.0255,
0.2683,0.1343,-0.0545,0.3152,0.5611,0.0918,0.0457,
0.2700,0.1352,-0.0491,0.3059,0.5607,0.1047,0.0644,
0.2717,0.1343,-0.0439,0.2967,0.5619,0.1179,0.0813,
0.2733,0.1314,-0.0391,0.2875,0.5645,0.1310,0.0961,
0.2750,0.1267,-0.0345,0.2786,0.5687,0.1439,0.1083,
0.2767,0.1203,-0.0304,0.2700,0.5741,0.1561,0.1178,
0.2783,0.1124,-0.0268,0.2618,0.5807,0.1673,0.1243,
0.2800,0.1031,-0.0238,0.2542,0.5885,0.1774,0.1279,
0.2817,0.0926,-0.0215,0.2473,0.5971,0.1860,0.1285,
0.2833,0.0813,-0.0199,0.2411,0.6065,0.1929,0.1261,
0.2850,0.0694,-0.0190,0.2358,0.6165,0.1980,0.1210,
0.2867,0.0571,-0.0190,0.2315,0.6270,0.2013,0.1133,
0.2883,0.0447,-0.0199,0.2283,0.6377,0.2025,0.1033,
0.2900,0.0325,-0.0216,0.2261,0.6485,0.2016,0.0914,
0.2917,0.0207,-0.0243,0.2251,0.6592,0.1988,0.0779,
0.2933,0.0095,-0.0278,0.2252,0.6697,0.1939,0.0632,
0.2950,-0.0009,-0.0321,0.2265,0.6797,0.1872,0.0478,
0.2967,-0.0104,-0.0373,0.2288,0.6892,0.1786,0.0319,
0.2983,-0.0188,-0.0432,0.2323,0.6981,0.1685,0.0159,
0.3000,-0.0263,-0.0497,0.2367,0.7062,0.1569,0.0003,
0.3017,-0.0327,-0.0569,0.2420,0.7134,0.1441,-0.0147,
0.3033,-0.0382,-0.0644,0.2480,0.7197,0.1304,-0.0288,
0.3050,-0.0427,-0.0724,0.2547,0.7251,0.1159,-0.0417,
0.3067,-0.0465,-0.0806,0.2619,0.7295,0.1009,-0.0533,
0.3083,-0.0496,-0.0889,0.2695,0.7330,0.0858,-0.0634,
0.3100,-0.0521,-0.0971,0.2774,0.7354,0.0708,-0.0721,
0.3117,-0.0544,-0.1053,0.2853,0.7370,0.0562,-0.0791,
0.3133,-0.0564,-0.1132,0.2932,0.7378,0.0422,-0.0846,
0.3150,-0.0583,-0.1208,0.3009,0.7378,0.0290,-0.0887,
0.3167,-0.0603,-0.1278,0.3084,0.7371,0.0170,-0.0913,
0.3183,-0.0625,-0.1342,0.3156,0.7357,0.0062,-0.0928,
0.3200,-0.0649,-0.1399,0.3224,0.7339,-0.0031,-0.0931,
0.3217,-0.0677,-0.1448,0.3287,0.7317,-0.0108,-0.0925,
0.3233,-0.0708,-0.1488,0.3345,0.7292,-0.0168,-0.0912,
0.3250,-0.0743,-0.1517,0.3398,0.7265,-0.0210,-0.0895,
0.3267,-0.0780,-0.1536,0.3446,0.7236,-0.0233,-0.0873,
0.3283,-0.0821,-0.1543,0.3490,0.7208,-0.0237,-0.0851,
0.3300,-0.0864,-0.1538,0.3529,0.7181,-0.0221,-0.0829,
0.3317,-0.0908,-0.1521,0.3564,0.7156,-0.0186,-0.0809,
0.3333,-0.0953,-0.1491,0.3595,0.7134,-0.0133,-0.0793,
0.3350,-0.0996,-0.1448,0.3624,0.7114,-0.0063,-0.0780,
0.3367,-0.1037,-0.1393,0.3651,0.7098,0.0024,-0.0773,
