time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,48.1734,-7.0120,76.2365,85.8284,85.5085,90.3835,96.4192,-1.2861,
0.0167,48.1732,-7.0318,76.3379,85.8553,85.4315,90.3396,96.4007,-1.2860,
0.0250,48.1729,-7.0463,76.4325,85.8844,85.3609,90.2954,96.3824,-1.2860,
0.0333,48.1728,-7.0513,76.5150,85.9168,85.3008,90.2515,96.3646,-1.2859,
0.0417,48.1727,-7.0443,76.5816,85.9525,85.2540,90.2088,96.3476,-1.2859,
0.0500,48.1727,-7.0255,76.6312,85.9905,85.2208,90.1688,96.3308,-1.2858,
0.0583,48.1727,-6.9970,76.6655,86.0297,85.1997,90.1323,96.3138,-1.2858,
0.0667,48.1727,-6.9621,76.6872,86.0694,85.1887,90.0999,96.2962,-1.2858,
0.0750,48.1727,-6.9238,76.6990,86.1089,85.1859,90.0715,96.2777,-1.2858,
0.0833,48.1728,-6.8849,76.7034,86.1475,85.1897,90.0468,96.2581,-1.2859,
0.0917,48.1727,-6.8476,76.7020,86.1848,85.1989,90.0256,96.2374,-1.2859,
0.1000,48.1727,-6.8136,76.6964,86.2206,85.2124,90.0077,96.2157,-1.2859,
0.1083,48.1726,-6.7833,76.6878,86.2542,85.2292,89.9928,96.1932,-1.2860,
0.1167,48.1726,-6.7563,76.6771,86.2854,85.2485,89.9808,96.1701,-1.2860,
0.1250,48.1725,-6.7308,76.6653,86.3135,85.2693,89.9717,96.1469,-1.2860,
0.1333,48.1725,-6.7050,76.6528,86.3379,85.2908,89.9653,96.1239,-1.2861,
0.1417,48.1724,-6.6779,76.6399,86.3583,85.3124,89.9617,96.1015,-1.2861,
0.1500,48.1724,-6.6496,76.6267,86.3747,85.3334,89.9607,96.0797,-1.2862,
0.1583,48.1724,-6.6205,76.6135,86.3872,85.3535,89.9619,96.0588,-1.2862,
0.1667,48.1725,-6.5908,76.6005,86.3963,85.3721,89.9650,96.0388,-1.2862,
0.1750,48.1726,-6.5606,76.5882,86.4027,85.3890,89.9695,96.0197,-1.2862,
0.1833,48.1727,-6.5292,76.5770,86.4069,85.4039,89.9748,96.0015,-1.2862,
0.1917,48.1728,-6.4961,76.5668,86.4101,85.4169,89.9803,95.9842,-1.2862,
0.2000,48.1729,-6.4610,76.5581,86.4128,85.4279,89.9854,95.9676,-1.2862,
0.2083,48.1730,-6.4238,76.5511,86.4154,85.4367,89.9901,95.9516,-1.2862,
0.2167,48.1730,-6.3844,76.5471,86.4178,85.4424,89.9946,95.9360,-1.2862,
0.2250,48.1729,-6.3422,76.5473,86.4194,85.4441,89.9995,95.9204,-1.2862,
0.2333,48.1728,-6.2968,76.5534,86.4190,85.4405,90.0059,95.9044,-1.2862,
0.2417,48.1725,-6.2478,76.5666,86.4148,85.4300,90.0151,95.8875,-1.2863,
0.2500,48.1722,-6.1946,76.5881,86.4049,85.4112,90.0289,95.8689,-1.2863,
0.2583,48.1719,-6.1365,76.6189,86.3874,85.3825,90.0491,95.8478,-1.2863,
0.2667,48.1716,-6.0720,76.6600,86.3601,85.3426,90.0775,95.8235,-1.2863,
0.2750,48.1713,-5.9996,76.7123,86.3210,85.2901,90.1159,95.7948,-1.2864,
0.2833,48.1711,-5.9180,76.7759,86.2681,85.2240,90.1661,95.7607,-1.2864,
0.2917,48.1710,-5.8263,76.8507,86.1987,85.1440,90.2302,95.7202,-1.2865,
0.3000,48.1711,-5.7241,76.9353,86.1103,85.0504,90.3103,95.6724,-1.2866,
0.3083,48.1713,-5.6120,77.0279,85.9997,84.9443,90.4089,95.6162,-1.2867,
0.3167,48.1718,-5.4914,77.1257,85.8633,84.8278,90.5289,95.5510,-1.2868,
0.3250,48.1724,-5.3651,77.2254,85.6979,84.7038,90.6729,95.4761,-1.2869,
0.3333,48.1730,-5.2368,77.3231,85.5015,84.5759,90.8425,95.3915,-1.2870,
0.3417,48.1736,-5.1118,77.4152,85.2741,84.4485,91.0380,95.2977,-1.2871,
0.3500,48.1742,-4.9951,77.4983,85.0190,84.3258,91.2563,95.1959,-1.2872,
0.3583,48.1746,-4.8900,77.5696,84.7431,84.2120,91.4918,95.0877,-1.2873,
0.3667,48.1749,-4.7972,77.6277,84.4562,84.1105,91.7356,94.9747,-1.2873,
0.3750,48.1751,-4.7143,77.6713,84.1700,84.0237,91.9767,94.8584,-1.2873,
0.3833,48.1752,-4.6365,77.6990,83.8961,83.9531,92.2038,94.7401,-1.2872,
