time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,-4.4591,-3.8033,87.5676,76.1797,116.7663,123.9041,62.7800,-1.2367,
0.0167,-4.4652,-3.7387,87.5652,76.1697,82.0299,89.6126,91.6911,-0.9476,
0.0250,-4.4722,-3.6903,87.5618,76.1587,82.0691,89.6393,91.6535,-0.9479,
0.0333,-4.4807,-3.6655,87.5569,76.1466,82.0976,89.6588,91.6258,-0.9481,
0.0417,-4.4905,-3.6612,87.5512,76.1345,82.1133,89.6706,91.6094,-0.9482,
0.0500,-4.5002,-3.6683,87.5454,76.1236,82.1175,89.6755,91.6034,-0.9483,
0.0583,-4.5082,-3.6778,87.5403,76.1142,82.1132,89.6753,91.6055,-0.9483,
0.0667,-4.5142,-3.6838,87.5358,76.1066,82.1039,89.6716,91.6132,-0.9482,
0.0750,-4.5183,-3.6831,87.5319,76.1001,82.0925,89.6657,91.6242,-0.9482,
0.0833,-4.5211,-3.6742,87.5280,76.0940,82.0811,89.6590,91.6370,-0.9481,
0.0917,-4.5228,-3.6558,87.5237,76.0877,82.0709,89.6522,91.6504,-0.9480,
0.1000,-4.5236,-3.6276,87.5187,76.0806,82.0625,89.6458,91.6639,-0.9479,
0.1083,-4.5238,-3.5915,87.5129,76.0731,82.0560,89.6402,91.6772,-0.9478,
0.1167,-4.5235,-3.5526,87.5064,76.0658,82.0514,89.6355,91.6899,-0.9477,
0.1250,-4.5228,-3.5178,87.4993,76.0592,82.0485,89.6322,91.7020,-0.9477,
0.1333,-4.5218,-3.4915,87.4915,76.0535,82.0471,89.6303,91.7134,-0.9476,
0.1417,-4.5206,-3.4738,87.4831,76.0484,82.0469,89.6300,91.7241,-0.9476,
0.1500,-4.5191,-3.4633,87.4743,76.0437,82.0476,89.6310,91.7341,-0.9475,
0.1583,-4.5171,-3.4603,87.4653,76.0398,82.0489,89.6333,91.7435,-0.9475,
0.1667,-4.5142,-3.4663,87.4563,76.0374,82.0507,89.6366,91.7520,-0.9475,
0.1750,-4.5103,-3.4816,87.4480,76.0369,82.0528,89.6407,91.7596,-0.9475,
0.1833,-4.5057,-3.5038,87.4405,76.0385,82.0550,89.6453,91.7664,-0.9475,
0.1917,-4.5016,-3.5292,87.4342,76.0421,82.0569,89.6501,91.7726,-0.9475,
0.2000,-4.4986,-3.5540,87.4292,76.0470,82.0583,89.6549,91.7783,-0.9475,
