time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.0017,-0.0012,0.0533,-0.1451,-0.4400,0.0557,0.0393,
0.0033,-0.0012,0.0534,-0.1451,-0.4400,0.0557,0.0393,
0.0050,-0.0012,0.0534,-0.1451,-0.4400,0.0557,0.0393,
0.0067,-0.0012,0.0534,-0.1452,-0.4401,0.0557,0.0393,
0.0083,-0.0012,0.0534,-0.1452,-0.4401,0.0557,0.0393,
0.0100,-0.0012,0.0534,-0.1452,-0.4402,0.0557,0.0393,
0.0117,-0.0012,0.0534,-0.1452,-0.4402,0.0557,0.0393,
0.0133,-0.0012,0.0534,-0.1452,-0.4402,0.0557,0.0393,
0.0150,-0.0012,0.0534,-0.1452,-0.4403,0.0557,0.0393,
0.0167,-0.0012,0.0534,-0.1452,-0.4403,0.0557,0.0393,
0.0183,-0.0012,0.0534,-0.1453,-0.4404,0.0557,0.0393,
0.0200,-0.0012,0.0534,-0.1453,-0.4404,0.0557,0.0393,
0.0217,-0.0012,0.0535,-0.1453,-0.4404,0.0557,0.0394,
0.0233,-0.0012,0.0535,-0.1453,-0.4404,0.0557,0.0394,
0.0250,-0.0012,0.0534,-0.1453,-0.4405,0.0557,0.0394,
0.0267,-0.0012,0.0534,-0.1453,-0.4405,0.0557,0.0394,
0.0283,-0.0012,0.0534,-0.1453,-0.4404,0.0557,0.0394,
0.0300,-0.0012,0.0534,-0.1453,-0.4404,0.0557,0.0394,
0.0317,-0.0012,0.0534,-0.1453,-0.4404,0.0556,0.0394,
0.0333,-0.0012,0.0534,-0.1453,-0.4403,0.0556,0.0394,
0.0350,-0.0012,0.0534,-0.1452,-0.4403,0.0556,0.0394,
0.0367,-0.0013,0.0533,-0.1452,-0.4402,0.0556,0.0394,
0.0383,-0.0013,0.0533,-0.1452,-0.4401,0.0556,0.0394,
0.0400,-0.0013,0.0533,-0.1451,-0.4400,0.0556,0.0393,
0.0417,-0.0013,0.0532,-0.1451,-0.4398,0.0556,0.0393,
0.0433,-0.0013,0.0532,-0.1450,-0.4397,0.0556,0.0393,
0.0450,-0.0013,0.0532,-0.1450,-0.4395,0.0556,0.0393,
0.0467,-0.0013,0.0531,-0.1449,-0.4394,0.0556,0.0392,
0.0483,-0.0013,0.0531,-0.1449,-0.4392,0.0556,0.0392,
0.0500,-0.0012,0.0531,-0.1448,-0.4391,0.0556,0.0392,
