time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,50.0054,50.1141,85.7055,87.0370,-127.9802,-128.1144,54.2297,-9.9343,
0.0167,50.0054,50.1134,85.7119,87.0438,-127.9806,-128.1143,54.2294,-9.9343,
0.0250,50.0055,50.1128,85.7183,87.0491,-127.9809,-128.1141,54.2292,-9.9343,
0.0333,50.0055,50.1123,85.7243,87.0519,-127.9810,-128.1140,54.2290,-9.9343,
0.0417,50.0055,50.1119,85.7289,87.0523,-127.9811,-128.1140,54.2288,-9.9343,
0.0500,50.0053,50.1118,85.7313,87.0508,-127.9812,-128.1140,54.2285,-9.9343,
0.0583,50.0052,50.1119,85.7316,87.0480,-127.9811,-128.1140,54.2282,-9.9343,
0.0667,50.0050,50.1121,85.7300,87.0446,-127.9811,-128.1142,54.2279,-9.9343,
0.0750,50.0049,50.1123,85.7262,87.0411,-127.9811,-128.1143,54.2275,-9.9343,
0.0833,50.0048,50.1125,85.7197,87.0378,-127.9811,-128.1144,54.2272,-9.9343,
0.0917,50.0048,50.1127,85.7112,87.0346,-127.9812,-128.1146,54.2268,-9.9343,
0.1000,50.0049,50.1128,85.7024,87.0312,-127.9812,-128.1147,54.2264,-9.9343,
0.1083,50.0050,50.1129,85.6957,87.0280,-127.9813,-128.1148,54.2261,-9.9343,
0.1167,50.0051,50.1130,85.6923,87.0258,-127.9813,-128.1149,54.2258,-9.9343,
0.1250,50.0051,50.1130,85.6922,87.0256,-127.9812,-128.1150,54.2256,-9.9343,
0.1333,50.0051,50.1131,85.6939,87.0281,-127.9811,-128.1151,54.2255,-9.9343,
0.1417,50.0050,50.1131,85.6962,87.0338,-127.9810,-128.1151,54.2253,-9.9343,
0.1500,50.0050,50.1131,85.6988,87.0429,-127.9808,-128.1151,54.2253,-9.9343,
0.1583,50.0049,50.1130,85.7015,87.0551,-127.9806,-128.1151,54.2252,-9.9343,
0.1667,50.0048,50.1130,85.7047,87.0692,-127.9804,-128.1152,54.2251,-9.9343,
0.1750,50.0048,50.1130,85.7080,87.0825,-127.9802,-128.1153,54.2251,-9.9343,
0.1833,50.0047,50.1130,85.7120,87.0901,-127.9800,-128.1154,54.2250,-9.9343,
0.1917,50.0046,50.1130,85.7178,87.0855,-127.9799,-128.1158,54.2249,-9.9343,
0.2000,50.0046,50.1131,85.7256,87.0614,-127.9799,-128.1164,54.2247,-9.9343,
0.2083,50.0047,50.1134,85.7333,87.0116,-127.9798,-128.1172,54.2245,-9.9343,
0.2167,50.0053,50.1138,85.7363,86.9334,-127.9797,-128.1184,54.2243,-9.9343,
0.2250,50.0065,50.1144,85.7285,86.8295,-127.9796,-128.1199,54.2239,-9.9343,
0.2333,50.0087,50.1153,85.7041,86.7070,-127.9794,-128.1217,54.2235,-9.9343,
0.2417,50.0119,50.1164,85.6594,86.5735,-127.9792,-128.1239,54.2230,-9.9343,
0.2500,50.0157,50.1178,85.5954,86.4332,-127.9787,-128.1263,54.2223,-9.9343,
0.2583,50.0195,50.1195,85.5185,86.2867,-127.9782,-128.1291,54.2215,-9.9343,
0.2667,50.0231,50.1214,85.4388,86.1324,-127.9775,-128.1322,54.2206,-9.9343,
0.2750,50.0265,50.1234,85.3663,85.9676,-127.9766,-128.1357,54.2194,-9.9343,
0.2833,50.0297,50.1256,85.3076,85.7901,-127.9758,-128.1397,54.2180,-9.9343,
0.2917,50.0325,50.1278,85.2643,85.5990,-127.9751,-128.1440,54.2164,-9.9343,
0.3000,50.0347,50.1300,85.2339,85.3950,-127.9746,-128.1488,54.2146,-9.9343,
0.3083,50.0361,50.1322,85.2110,85.1809,-127.9744,-128.1538,54.2125,-9.9343,
0.3167,50.0366,50.1343,85.1889,84.9610,-127.9746,-128.1591,54.2101,-9.9343,
0.3250,50.0365,50.1363,85.1608,84.7405,-127.9753,-128.1645,54.2076,-9.9343,
0.3333,50.0359,50.1382,85.1213,84.5239,-127.9765,-128.1699,54.2048,-9.9343,
0.3417,50.0350,50.1398,85.0675,84.3150,-127.9781,-128.1750,54.2019,-9.9343,
0.3500,50.0339,50.1414,84.9982,84.1162,-127.9802,-128.1800,54.1989,-9.9343,
0.3583,50.0325,50.1427,84.9125,83.9281,-127.9827,-128.1846,54.1956,-9.9342,
0.3667,50.0309,50.1440,84.8094,83.7502,-127.9857,-128.1890,54.1923,-9.9342,
0.3750,50.0288,50.1452,84.6894,83.5814,-127.9892,-128.1931,54.1887,-9.9342,
