time,Lfoot_m,Lfoot_l,Lfoot_u
0.0,9.444495000000002,-23.409278980388834,42.29826898038884
1.0101010101010102,7.3653926262626275,-25.68980185387462,40.42058710639987
2.0202020202020203,5.102532626262627,-28.20286391197259,38.407929164497844
3.0303030303030303,2.8864312121212112,-30.736134255874084,36.5089966801165
4.040404040404041,0.8978428787878784,-33.10251946477664,34.898205222352395
5.050505050505051,-0.7846485858585862,-35.17004146895024,33.60074429723307
6.0606060606060606,-2.1172660606060614,-36.84921807411709,32.61468595290496
7.070707070707071,-3.1170768181818187,-38.10193932625323,31.86778568988959
8.080808080808081,-3.8336773232323225,-38.979060716367705,31.31170606990306
9.090909090909092,-4.324833181818182,-39.559851834362576,30.91018547072621
10.101010101010102,-4.641081262626264,-39.905706663654485,30.623544138401954
11.111111111111112,-4.831909444444444,-40.08440126806046,30.420582379171574
12.121212121212121,-4.940007878787879,-40.15735963504815,30.27734387747239
13.131313131313131,-5.004082979797981,-40.17336626673801,30.165200307142047
14.141414141414142,-5.061436515151515,-40.18146995682592,30.058596926522895
15.151515151515152,-5.130220454545457,-40.20654463114283,29.946103722051916
16.161616161616163,-5.204729393939395,-40.24744923215808,29.837990444279292
17.171717171717173,-5.2684924747474735,-40.29409576579025,29.757110816295302
18.181818181818183,-3.3827068181818176,-39.802135315823826,33.03672167946019
19.191919191919194,-3.2059788888888887,-39.88013485532147,33.4681770775437
20.202020202020204,-3.223212878787879,-39.906958486967376,33.46053272939162
21.212121212121215,-3.2556356060606064,-39.93146691292185,33.42019570080063
22.222222222222225,-3.301916666666665,-39.95126852022887,33.347435186895545
23.232323232323235,-3.371531212121211,-39.98295715499727,33.23989473075485
24.242424242424242,-3.471301818181818,-40.04398078658666,33.101377150223016
25.252525252525253,-3.5988700000000002,-40.13686123418487,32.939121234184874
26.262626262626263,-3.7430964646464653,-40.252876546700925,32.766683617408
27.272727272727273,-4.708328636363643,-40.272981010420594,30.856323737693305
28.282828282828284,-6.292046919191918,-41.042712604472946,28.45861876608911
29.292929292929294,-6.449801262626262,-41.17649088294545,28.27688835769293
30.303030303030305,-6.604507727272727,-41.31086485195309,28.10184939740764
31.313131313131315,-6.763733636363638,-41.450955165298474,27.923487892571195
32.323232323232325,-6.933377878787878,-41.60098008558519,27.734224328009432
33.333333333333336,-7.1175516666666665,-41.76420713672687,27.529103803393536
34.343434343434346,-7.315320909090909,-41.93930213880516,27.308660320623346
35.35353535353536,-7.527021767676769,-42.12660408977914,27.072560554425603
36.36363636363637,-7.754797272727274,-42.32949073373421,26.819896188279664
37.37373737373738,-8.001287979797977,-42.55106188893387,26.548485929337915
38.38383838383839,-8.27116893939394,-42.79669730383301,26.25435942504513
39.3939393939394,-8.57157424242424,-43.07474028198464,25.931591797136157
40.40404040404041,-8.910543282828286,-43.39320038231355,25.57211381665698
41.41414141414142,-9.29263409090909,-43.756932381323374,25.171664199505194
42.42424242424243,-9.724767727272729,-44.1748883654986,24.72535291095315
43.43434343434344,-10.21626303030303,-44.657992195554606,24.22546613494854
44.44444444444445,-10.777689444444444,-45.21657899922738,23.661200110338488
45.45454545454546,-11.421144090909092,-45.86708239639236,23.024794214574175
46.46464646464647,-12.15677095959596,-46.62690805594951,22.313366136757587
47.47474747474748,-12.998380353535353,-47.51037085907717,21.513610152006464
48.484848484848484,-13.957891818181821,-48.534463711166126,20.618680074802484
49.494949494949495,-15.051651969696968,-49.723665088572396,19.620361149178457
50.505050505050505,-16.307302121212125,-51.100202295438116,18.485598053013867
51.515151515151516,-17.758862121212122,-52.70149139197801,17.18376714955377
52.525252525252526,-19.43947893939394,-54.57580293642731,15.696845057639425
53.535353535353536,-21.38787580808081,-56.765394444269006,13.989642828107389
54.54545454545455,-23.638795454545455,-59.31187975821396,12.034288849123055
55.55555555555556,-26.225421111111103,-62.274473401899364,9.823631179677157
56.56565656565657,-19.536928737373717,-33.30349945644231,-5.770358018305128
57.57575757575758,-14.492086818181818,-59.9969399006168,31.012766264253166
58.58585858585859,-18.133929898989905,-63.74420370165582,27.47634390367601
59.5959595959596,-22.01510363636364,-67.6396584376586,23.609451164931322
60.60606060606061,-25.967442575757577,-71.47228548231871,19.53740033080356
61.61616161616162,-29.805994393939397,-74.99741568076037,15.385426892881572
62.62626262626263,-33.37340186868688,-78.06993081755341,11.32312708017966
63.63636363636364,-36.50345636363637,-80.55308094936439,7.5461682220916515
64.64646464646465,-39.141012727272724,-82.49753653562198,4.215511081076535
65.65656565656566,-41.243495505050504,-84.01834466671708,1.5313536566160764
66.66666666666667,-42.813558333333326,-85.17370095945572,-0.4534157072109366
67.67676767676768,-43.89339505050505,-86.059309146031,-1.7274809549791001
68.68686868686869,-44.432571464646465,-86.59583425033469,-2.2693086789582324
69.6969696969697,-44.46999621212122,-86.70369454851364,-2.236297875728795
70.70707070707071,-43.996248181818174,-86.312435413666,-1.680060949970354
71.71717171717172,-43.06129606060606,-85.46087745028014,-0.6617146709319854
72.72727272727273,-41.701469999999986,-84.20518649890704,0.8022464989070741
73.73737373737374,-39.974001414141405,-82.62240472896971,2.6744019006869024
74.74747474747475,-37.87725171717172,-80.69967647959007,4.9451730452466265
75.75757575757576,-35.428937727272725,-78.42512283544468,7.567247380899225
