time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.1350,0.0124,-0.0014,-0.2405,-0.4315,-0.0311,0.0808,
0.1367,0.0120,-0.0008,-0.2417,-0.4327,-0.0309,0.0834,
0.1383,0.0117,-0.0001,-0.2433,-0.4345,-0.0306,0.0864,
0.1400,0.0113,0.0008,-0.2453,-0.4371,-0.0303,0.0897,
0.1417,0.0110,0.0018,-0.2476,-0.4404,-0.0298,0.0934,
0.1433,0.0107,0.0030,-0.2504,-0.4445,-0.0293,0.0973,
0.1450,0.0104,0.0043,-0.2534,-0.4494,-0.0286,0.1015,
0.1467,0.0102,0.0057,-0.2568,-0.4549,-0.0279,0.1057,
0.1483,0.0100,0.0072,-0.2604,-0.4611,-0.0271,0.1099,
0.1500,0.0099,0.0087,-0.2642,-0.4679,-0.0263,0.1140,
0.1517,0.0099,0.0102,-0.2682,-0.4752,-0.0254,0.1178,
0.1533,0.0100,0.0118,-0.2721,-0.4827,-0.0244,0.1213,
0.1550,0.0102,0.0132,-0.2759,-0.4905,-0.0235,0.1243,
0.1567,0.0105,0.0145,-0.2795,-0.4982,-0.0225,0.1265,
0.1583,0.0110,0.0157,-0.2828,-0.5056,-0.0216,0.1280,
0.1600,0.0116,0.0166,-0.2856,-0.5125,-0.0207,0.1284,
0.1617,0.0123,0.0173,-0.2877,-0.5187,-0.0200,0.1277,
0.1633,0.0131,0.0176,-0.2890,-0.5237,-0.0193,0.1257,
0.1650,0.0141,0.0175,-0.2893,-0.5274,-0.0188,0.1222,
0.1667,0.0153,0.0169,-0.2886,-0.5294,-0.0185,0.1172,
0.1683,0.0165,0.0159,-0.2865,-0.5294,-0.0184,0.1106,
0.1700,0.0179,0.0143,-0.2830,-0.5271,-0.0185,0.1022,
0.1717,0.0193,0.0121,-0.2780,-0.5221,-0.0188,0.0921,
0.1733,0.0208,0.0092,-0.2712,-0.5143,-0.0194,0.0801,
0.1750,0.0224,0.0057,-0.2627,-0.5032,-0.0203,0.0664,
0.1767,0.0239,0.0015,-0.2523,-0.4887,-0.0215,0.0510,
0.1783,0.0255,-0.0033,-0.2400,-0.4705,-0.0230,0.0341,
0.1800,0.0269,-0.0088,-0.2258,-0.4486,-0.0248,0.0157,
0.1817,0.0283,-0.0149,-0.2096,-0.4229,-0.0268,-0.0039,
0.1833,0.0296,-0.0216,-0.1916,-0.3932,-0.0290,-0.0245,
0.1850,0.0306,-0.0288,-0.1717,-0.3597,-0.0314,-0.0458,
0.1867,0.0315,-0.0365,-0.1502,-0.3224,-0.0340,-0.0676,
0.1883,0.0321,-0.0445,-0.1271,-0.2816,-0.0366,-0.0893,
0.1900,0.0324,-0.0527,-0.1027,-0.2374,-0.0392,-0.1107,
0.1917,0.0324,-0.0610,-0.0771,-0.1902,-0.0417,-0.1314,
0.1933,0.0320,-0.0693,-0.0507,-0.1403,-0.0441,-0.1509,
0.1950,0.0313,-0.0775,-0.0236,-0.0883,-0.0461,-0.1688,
0.1967,0.0302,-0.0854,0.0038,-0.0345,-0.0477,-0.1849,
0.1983,0.0287,-0.0928,0.0312,0.0204,-0.0489,-0.1986,
0.2000,0.0269,-0.0997,0.0585,0.0759,-0.0494,-0.2096,
0.2017,0.0246,-0.1058,0.0853,0.1314,-0.0492,-0.2178,
0.2033,0.0221,-0.1111,0.1113,0.1864,-0.0481,-0.2227,
0.2050,0.0192,-0.1154,0.1363,0.2403,-0.0461,-0.2244,
0.2067,0.0161,-0.1187,0.1602,0.2924,-0.0430,-0.2226,
0.2083,0.0128,-0.1208,0.1828,0.3424,-0.0389,-0.2174,
0.2100,0.0093,-0.1217,0.2038,0.3897,-0.0336,-0.2088,
0.2117,0.0057,-0.1214,0.2234,0.4341,-0.0272,-0.1970,
0.2133,0.0021,-0.1199,0.2414,0.4751,-0.0197,-0.1822,
0.2150,-0.0014,-0.1172,0.2579,0.5126,-0.0111,-0.1646,
0.2167,-0.0049,-0.1133,0.2729,0.5464,-0.0015,-0.1447,
0.2183,-0.0082,-0.1083,0.2865,0.5763,0.0088,-0.1228,
0.2200,-0.0113,-0.1023,0.2988,0.6025,0.0199,-0.0994,
0.2217,-0.0142,-0.0954,0.3100,0.6250,0.0314,-0.0748,
0.2233,-0.0168,-0.0877,0.3203,0.6439,0.0431,-0.0497,
0.2250,-0.0190,-0.0793,0.3297,0.6594,0.0548,-0.0245,
0.2267,-0.0209,-0.0705,0.3386,0.6718,0.0663,0.0003,
0.2283,-0.0224,-0.0612,0.3470,0.6813,0.0772,0.0242,
0.2300,-0.0236,-0.0518,0.3551,0.6882,0.0874,0.0466,
0.2317,-0.0244,-0.0422,0.3631,0.6930,0.0967,0.0672,
0.2333,-0.0250,-0.0328,0.3712,0.6959,0.1049,0.0855,
0.2350,-0.0253,-0.0235,0.3793,0.6973,0.1118,0.1009,
0.2367,-0.0253,-0.0146,0.3877,0.6975,0.1174,0.1133,
0.2383,-0.0252,-0.0061,0.3963,0.6969,0.1217,0.1222,
0.2400,-0.0251,0.0018,0.4052,0.6957,0.1246,0.1273,
0.2417,-0.0250,0.0092,0.4143,0.6942,0.1262,0.1285,
0.2433,-0.0249,0.0158,0.4237,0.6926,0.1266,0.1256,
0.2450,-0.0251,0.0218,0.4333,0.6912,0.1261,0.1185,
0.2467,-0.0256,0.0269,0.4430,0.6901,0.1246,0.1072,
0.2483,-0.0265,0.0313,0.4527,0.6895,0.1226,0.0919,
0.2500,-0.0278,0.0349,0.4622,0.6893,0.1202,0.0727,
0.2517,-0.0298,0.0377,0.4715,0.6896,0.1176,0.0500,
0.2533,-0.0323,0.0398,0.4803,0.6906,0.1151,0.0240,
0.2550,-0.0356,0.0413,0.4884,0.6920,0.1129,-0.0047,
0.2567,-0.0396,0.0420,0.4957,0.6940,0.1114,-0.0356,
0.2583,-0.0443,0.0423,0.5021,0.6963,0.1107,-0.0682,
0.2600,-0.0497,0.0420,0.5073,0.6990,0.1109,-0.1017,
0.2617,-0.0559,0.0413,0.5112,0.7019,0.1124,-0.1355,
0.2633,-0.0626,0.0402,0.5137,0.7050,0.1151,-0.1689,
0.2650,-0.0698,0.0389,0.5146,0.7081,0.1193,-0.2012,
0.2667,-0.0775,0.0375,0.5139,0.7111,0.1247,-0.2318,
0.2683,-0.0855,0.0359,0.5115,0.7139,0.1316,-0.2599,
0.2700,-0.0935,0.0344,0.5074,0.7165,0.1396,-0.2851,
