time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.1350,-0.0120,0.0029,-0.1880,-0.5229,-0.0053,0.0635,
0.1367,-0.0118,0.0040,-0.1884,-0.5244,-0.0051,0.0645,
0.1383,-0.0117,0.0052,-0.1892,-0.5267,-0.0046,0.0657,
0.1400,-0.0116,0.0064,-0.1904,-0.5299,-0.0040,0.0670,
0.1417,-0.0116,0.0077,-0.1919,-0.5340,-0.0031,0.0684,
0.1433,-0.0115,0.0090,-0.1939,-0.5390,-0.0021,0.0700,
0.1450,-0.0115,0.0103,-0.1962,-0.5449,-0.0008,0.0716,
0.1467,-0.0116,0.0116,-0.1990,-0.5517,0.0007,0.0733,
0.1483,-0.0117,0.0127,-0.2021,-0.5592,0.0024,0.0750,
0.1500,-0.0118,0.0138,-0.2055,-0.5674,0.0043,0.0767,
0.1517,-0.0120,0.0146,-0.2092,-0.5762,0.0063,0.0782,
0.1533,-0.0122,0.0152,-0.2132,-0.5853,0.0084,0.0797,
0.1550,-0.0125,0.0156,-0.2172,-0.5946,0.0106,0.0809,
0.1567,-0.0129,0.0156,-0.2213,-0.6037,0.0128,0.0818,
0.1583,-0.0133,0.0152,-0.2253,-0.6126,0.0150,0.0825,
0.1600,-0.0138,0.0145,-0.2291,-0.6207,0.0171,0.0827,
0.1617,-0.0142,0.0133,-0.2326,-0.6279,0.0191,0.0825,
0.1633,-0.0148,0.0116,-0.2356,-0.6337,0.0208,0.0818,
0.1650,-0.0153,0.0094,-0.2380,-0.6379,0.0222,0.0805,
0.1667,-0.0158,0.0067,-0.2395,-0.6399,0.0232,0.0785,
0.1683,-0.0164,0.0034,-0.2401,-0.6394,0.0237,0.0759,
0.1700,-0.0169,-0.0003,-0.2395,-0.6361,0.0238,0.0727,
0.1717,-0.0173,-0.0046,-0.2376,-0.6296,0.0232,0.0686,
0.1733,-0.0177,-0.0093,-0.2343,-0.6194,0.0219,0.0639,
0.1750,-0.0180,-0.0144,-0.2294,-0.6054,0.0199,0.0584,
0.1767,-0.0182,-0.0199,-0.2227,-0.5871,0.0171,0.0522,
0.1783,-0.0182,-0.0257,-0.2141,-0.5645,0.0136,0.0454,
0.1800,-0.0181,-0.0316,-0.2036,-0.5372,0.0092,0.0379,
0.1817,-0.0178,-0.0376,-0.1911,-0.5052,0.0040,0.0299,
0.1833,-0.0173,-0.0436,-0.1765,-0.4684,-0.0020,0.0215,
0.1850,-0.0165,-0.0494,-0.1599,-0.4269,-0.0088,0.0127,
0.1867,-0.0155,-0.0550,-0.1413,-0.3808,-0.0162,0.0037,
0.1883,-0.0142,-0.0600,-0.1208,-0.3304,-0.0242,-0.0054,
0.1900,-0.0126,-0.0645,-0.0984,-0.2758,-0.0327,-0.0145,
0.1917,-0.0107,-0.0683,-0.0744,-0.2174,-0.0415,-0.0233,
0.1933,-0.0085,-0.0711,-0.0489,-0.1558,-0.0505,-0.0317,
0.1950,-0.0059,-0.0730,-0.0221,-0.0915,-0.0594,-0.0397,
0.1967,-0.0030,-0.0738,0.0057,-0.0249,-0.0681,-0.0469,
0.1983,0.0002,-0.0733,0.0342,0.0431,-0.0764,-0.0534,
0.2000,0.0037,-0.0716,0.0632,0.1121,-0.0839,-0.0588,
0.2017,0.0075,-0.0684,0.0923,0.1813,-0.0905,-0.0632,
0.2033,0.0116,-0.0639,0.1213,0.2500,-0.0960,-0.0664,
0.2050,0.0160,-0.0580,0.1497,0.3175,-0.1000,-0.0684,
0.2067,0.0206,-0.0507,0.1774,0.3832,-0.1024,-0.0691,
0.2083,0.0254,-0.0422,0.2041,0.4466,-0.1030,-0.0684,
0.2100,0.0304,-0.0323,0.2294,0.5071,-0.1015,-0.0665,
0.2117,0.0354,-0.0214,0.2532,0.5641,-0.0980,-0.0634,
0.2133,0.0405,-0.0095,0.2752,0.6175,-0.0923,-0.0591,
0.2150,0.0457,0.0033,0.2954,0.6667,-0.0843,-0.0538,
0.2167,0.0508,0.0168,0.3136,0.7116,-0.0742,-0.0477,
0.2183,0.0559,0.0308,0.3297,0.7521,-0.0621,-0.0408,
0.2200,0.0608,0.0451,0.3438,0.7881,-0.0481,-0.0334,
0.2217,0.0655,0.0595,0.3557,0.8196,-0.0325,-0.0259,
0.2233,0.0700,0.0739,0.3657,0.8466,-0.0156,-0.0183,
0.2250,0.0742,0.0880,0.3736,0.8694,0.0022,-0.0111,
0.2267,0.0780,0.1016,0.3797,0.8881,0.0206,-0.0045,
0.2283,0.0815,0.1146,0.3840,0.9030,0.0390,0.0012,
0.2300,0.0845,0.1268,0.3868,0.9143,0.0570,0.0057,
0.2317,0.0871,0.1379,0.3880,0.9225,0.0743,0.0086,
0.2333,0.0891,0.1479,0.3880,0.9277,0.0903,0.0097,
0.2350,0.0904,0.1566,0.3868,0.9304,0.1046,0.0088,
0.2367,0.0912,0.1639,0.3846,0.9309,0.1169,0.0054,
0.2383,0.0913,0.1696,0.3816,0.9296,0.1269,-0.0005,
0.2400,0.0906,0.1738,0.3779,0.9267,0.1342,-0.0092,
0.2417,0.0892,0.1764,0.3735,0.9226,0.1388,-0.0208,
0.2433,0.0870,0.1773,0.3687,0.9177,0.1404,-0.0353,
0.2450,0.0841,0.1765,0.3634,0.9120,0.1392,-0.0528,
0.2467,0.0804,0.1741,0.3578,0.9060,0.1350,-0.0732,
0.2483,0.0759,0.1700,0.3520,0.8998,0.1281,-0.0964,
0.2500,0.0707,0.1644,0.3458,0.8935,0.1186,-0.1223,
0.2517,0.0647,0.1574,0.3395,0.8874,0.1068,-0.1504,
0.2533,0.0581,0.1489,0.3329,0.8814,0.0930,-0.1804,
0.2550,0.0508,0.1391,0.3262,0.8759,0.0775,-0.2119,
0.2567,0.0430,0.1281,0.3192,0.8707,0.0608,-0.2443,
0.2583,0.0346,0.1161,0.3120,0.8660,0.0432,-0.2771,
0.2600,0.0259,0.1031,0.3047,0.8618,0.0251,-0.3096,
0.2617,0.0167,0.0893,0.2970,0.8580,0.0071,-0.3411,
0.2633,0.0074,0.0748,0.2892,0.8548,-0.0107,-0.3708,
0.2650,-0.0022,0.0598,0.2812,0.8521,-0.0277,-0.3981,
0.2667,-0.0119,0.0444,0.2730,0.8498,-0.0437,-0.4222,
0.2683,-0.0215,0.0288,0.2646,0.8480,-0.0585,-0.4425,
0.2700,-0.0311,0.0131,0.2561,0.8466,-0.0717,-0.4584,
0.2717,-0.0404,-0.0025,0.2476,0.8454,-0.0832,-0.4692,
0.2733,-0.0494,-0.0178,0.2391,0.8446,-0.0929,-0.4746,
0.2750,-0.0580,-0.0328,0.2307,0.8440,-0.1007,-0.4742,
0.2767,-0.0660,-0.0472,0.2225,0.8434,-0.1067,-0.4678,
0.2783,-0.0735,-0.0608,0.2147,0.8430,-0.1107,-0.4553,
0.2800,-0.0802,-0.0736,0.2074,0.8425,-0.1129,-0.4368,
0.2817,-0.0862,-0.0855,0.2006,0.8419,-0.1134,-0.4124,
0.2833,-0.0912,-0.0962,0.1945,0.8411,-0.1122,-0.3826,
0.2850,-0.0953,-0.1057,0.1893,0.8400,-0.1096,-0.3477,
0.2867,-0.0983,-0.1138,0.1850,0.8385,-0.1057,-0.3085,
0.2883,-0.1002,-0.1206,0.1818,0.8366,-0.1005,-0.2655,
0.2900,-0.1010,-0.1260,0.1797,0.8342,-0.0944,-0.2197,
0.2917,-0.1006,-0.1299,0.1787,0.8313,-0.0874,-0.1718,
0.2933,-0.0990,-0.1322,0.1790,0.8278,-0.0797,-0.1229,
0.2950,-0.0961,-0.1332,0.1805,0.8238,-0.0715,-0.0739,
0.2967,-0.0921,-0.1328,0.1833,0.8191,-0.0627,-0.0259,
0.2983,-0.0870,-0.1310,0.1872,0.8139,-0.0537,0.0203,
0.3000,-0.0808,-0.1281,0.1921,0.8081,-0.0443,0.0637,
0.3017,-0.0737,-0.1242,0.1981,0.8018,-0.0349,0.1033,
