time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.0017,-0.0020,0.1040,-0.2548,-0.4095,-0.1168,0.1383,
0.0033,-0.0020,0.1040,-0.2548,-0.4095,-0.1168,0.1383,
0.0050,-0.0020,0.1040,-0.2548,-0.4096,-0.1168,0.1383,
0.0067,-0.0020,0.1040,-0.2548,-0.4096,-0.1168,0.1383,
0.0083,-0.0020,0.1040,-0.2548,-0.4097,-0.1168,0.1383,
0.0100,-0.0020,0.1040,-0.2548,-0.4097,-0.1168,0.1383,
0.0117,-0.0020,0.1041,-0.2549,-0.4097,-0.1168,0.1383,
0.0133,-0.0020,0.1041,-0.2549,-0.4098,-0.1169,0.1383,
0.0150,-0.0020,0.1041,-0.2549,-0.4098,-0.1169,0.1383,
0.0167,-0.0020,0.1041,-0.2549,-0.4098,-0.1169,0.1383,
0.0183,-0.0020,0.1041,-0.2549,-0.4099,-0.1169,0.1383,
0.0200,-0.0020,0.1041,-0.2550,-0.4099,-0.1169,0.1383,
0.0217,-0.0020,0.1041,-0.2550,-0.4099,-0.1169,0.1383,
0.0233,-0.0020,0.1041,-0.2550,-0.4099,-0.1169,0.1382,
0.0250,-0.0020,0.1041,-0.2550,-0.4099,-0.1169,0.1382,
0.0267,-0.0020,0.1042,-0.2550,-0.4099,-0.1169,0.1382,
0.0283,-0.0020,0.1042,-0.2550,-0.4099,-0.1169,0.1382,
0.0300,-0.0020,0.1042,-0.2550,-0.4098,-0.1169,0.1382,
0.0317,-0.0020,0.1042,-0.2550,-0.4098,-0.1169,0.1382,
0.0333,-0.0021,0.1042,-0.2550,-0.4097,-0.1169,0.1381,
0.0350,-0.0021,0.1042,-0.2550,-0.4096,-0.1169,0.1381,
0.0367,-0.0021,0.1042,-0.2549,-0.4095,-0.1169,0.1381,
0.0383,-0.0022,0.1042,-0.2549,-0.4094,-0.1169,0.1381,
0.0400,-0.0022,0.1042,-0.2549,-0.4093,-0.1168,0.1381,
0.0417,-0.0022,0.1042,-0.2548,-0.4091,-0.1168,0.1380,
0.0433,-0.0022,0.1042,-0.2548,-0.4090,-0.1168,0.1380,
0.0450,-0.0023,0.1042,-0.2547,-0.4089,-0.1168,0.1380,
0.0467,-0.0023,0.1042,-0.2546,-0.4087,-0.1167,0.1380,
0.0483,-0.0023,0.1042,-0.2546,-0.4086,-0.1167,0.1380,
0.0500,-0.0023,0.1042,-0.2545,-0.4084,-0.1166,0.1380,
0.0517,-0.0024,0.1041,-0.2544,-0.4083,-0.1166,0.1381,
0.0533,-0.0024,0.1041,-0.2543,-0.4082,-0.1166,0.1381,
