time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,48.7317,-167.2625,80.3457,92.0723,100.1070,111.6492,72.8663,-1.5722,
0.0167,48.7317,-167.2262,80.3353,92.0740,100.0905,111.6395,72.9222,-1.5720,
0.0250,48.7318,-130.8081,80.3262,95.8479,100.0741,111.6294,72.9753,-1.5718,
0.0333,48.7320,-130.8081,80.3208,95.8500,100.0562,111.6184,73.0236,-1.5717,
0.0417,48.7324,-130.8081,80.3208,95.8566,100.0360,111.6060,73.0650,-1.5716,
0.0500,48.7329,-130.8080,80.3254,95.8672,100.0139,111.5927,73.0988,-1.5715,
0.0583,48.7334,-130.8079,80.3333,95.8809,99.9910,111.5794,73.1249,-1.5715,
0.0667,48.7339,-130.8078,80.3446,95.8965,99.9675,111.5669,73.1440,-1.5715,
0.0750,48.7343,-130.8077,80.3619,95.9130,99.9414,111.5564,73.1569,-1.5715,
0.0833,48.7347,-130.8077,80.3891,95.9292,99.9098,111.5487,73.1647,-1.5716,
0.0917,48.7350,-130.8077,80.4296,95.9437,99.8704,111.5448,73.1686,-1.5716,
0.1000,48.7352,-130.8077,80.4841,95.9556,99.8227,111.5454,73.1695,-1.5717,
0.1083,48.7352,-130.8078,80.5500,95.9644,99.7686,111.5508,73.1679,-1.5718,
0.1167,48.7353,-130.8079,80.6218,95.9702,99.7122,111.5605,73.1646,-1.5719,
0.1250,48.7352,-130.8081,80.6925,95.9740,99.6590,111.5733,73.1596,-1.5721,
0.1333,48.7350,-130.8083,80.7560,95.9772,99.6139,111.5872,73.1531,-1.5722,
0.1417,48.7347,-130.8084,80.8088,95.9811,99.5800,111.6007,73.1450,-1.5723,
0.1500,48.7343,-130.8085,80.8492,95.9861,99.5588,111.6126,73.1352,-1.5725,
0.1583,48.7337,-130.8085,80.8774,95.9921,99.5504,111.6233,73.1234,-1.5726,
0.1667,48.7332,-130.8085,80.8943,95.9984,99.5536,111.6332,73.1099,-1.5727,
0.1750,48.7327,-130.8085,80.9010,96.0050,99.5675,111.6429,73.0946,-1.5729,
0.1833,48.7323,-130.8085,80.8984,96.0116,99.5911,111.6525,73.0780,-1.5730,
0.1917,48.7320,-130.8086,80.8864,96.0185,99.6241,111.6620,73.0608,-1.5732,
0.2000,48.7318,-130.8086,80.8640,96.0261,99.6668,111.6712,73.0435,-1.5733,
0.2083,48.7315,-130.8086,80.8302,96.0347,99.7194,111.6800,73.0270,-1.5735,
0.2167,48.7313,-130.8087,80.7846,96.0445,99.7817,111.6879,73.0119,-1.5736,
0.2250,48.7310,-130.8088,80.7288,96.0557,99.8516,111.6947,72.9984,-1.5738,
0.2333,48.7306,-130.8088,80.6674,96.0682,99.9251,111.7004,72.9865,-1.5739,
0.2417,48.7302,-130.8089,80.6089,96.0814,99.9951,111.7047,72.9759,-1.5741,
0.2500,48.7296,-130.8089,80.5633,96.0947,100.0530,111.7079,72.9662,-1.5742,
0.2583,48.7291,-130.8089,80.5398,96.1066,100.0906,111.7106,72.9571,-1.5743,
0.2667,48.7287,-130.8088,80.5451,96.1155,100.1012,111.7137,72.9489,-1.5744,
0.2750,48.7283,-130.8087,80.5830,96.1189,100.0794,111.7186,72.9415,-1.5745,
0.2833,48.7281,-130.8085,80.6549,96.1142,100.0217,111.7273,72.9353,-1.5745,
0.2917,48.7280,-130.8082,80.7600,96.0979,99.9259,111.7421,72.9302,-1.5746,
0.3000,48.7282,-130.8078,80.8929,96.0656,99.7936,111.7664,72.9259,-1.5746,
0.3083,48.7288,-130.8073,81.0446,96.0128,99.6302,111.8037,72.9219,-1.5746,
0.3167,48.7297,-130.8067,81.2035,95.9350,99.4443,111.8578,72.9172,-1.5746,
0.3250,48.7309,-130.8059,81.3587,95.8283,99.2458,111.9318,72.9107,-1.5745,
0.3333,48.7323,-130.8051,81.4996,95.6893,99.0453,112.0290,72.9008,-1.5745,
0.3417,48.7335,-130.8042,81.6178,95.5146,98.8534,112.1525,72.8859,-1.5744,
0.3500,48.7344,-130.8031,81.7071,95.3005,98.6789,112.3057,72.8640,-1.5744,
0.3583,48.7349,-130.8020,81.7663,95.0428,98.5275,112.4929,72.8331,-1.5744,
0.3667,48.7351,-130.8009,81.8000,94.7367,98.4004,112.7182,72.7910,-1.5743,
0.3750,48.7350,-130.7998,81.8173,94.3775,98.2948,112.9858,72.7359,-1.5743,
0.3833,48.7345,-130.7988,81.8271,93.9621,98.2072,113.2982,72.6664,-1.5744,
0.3917,48.7338,-130.7979,81.8340,93.4895,98.1357,113.6561,72.5815,-1.5744,
0.4000,48.7327,-130.7972,81.8385,92.9617,98.0806,114.0575,72.4810,-1.5745,
0.4083,48.7313,-130.7966,81.8380,92.3835,98.0428,114.4983,72.3653,-1.5747,
0.4167,48.7295,-130.7963,81.8303,91.7629,98.0219,114.9711,72.2357,-1.5748,
0.4250,48.7276,-130.7962,81.8152,91.1107,98.0145,115.4660,72.0935,-1.5749,
0.4333,48.7258,-130.7962,81.7956,90.4407,98.0142,115.9710,71.9406,-1.5751,
0.4417,48.7243,-130.7965,81.7755,89.7679,98.0137,116.4728,71.7790,-1.5752,
0.4500,48.7232,-130.7968,81.7582,89.1076,98.0066,116.9586,71.6112,-1.5752,
0.4583,48.7226,-130.7972,81.7446,88.4742,97.9893,117.4164,71.4403,-1.5752,
0.4667,48.7223,-130.7977,81.7327,87.8805,97.9605,117.8356,71.2698,-1.5751,
0.4750,48.7222,-130.7980,81.7183,87.3370,97.9209,118.2071,71.1027,-1.5749,
0.4833,48.7221,-130.7984,81.6966,86.8506,97.8727,118.5248,70.9412,-1.5746,
0.4917,48.7220,-130.7986,81.6627,86.4247,97.8190,118.7852,70.7858,-1.5742,
0.5000,48.7216,-130.7988,81.6142,86.0595,97.7619,118.9869,70.6351,-1.5736,
0.5083,48.7208,-130.7989,81.5507,85.7530,97.7021,119.1305,70.4869,-1.5728,
