time,Rfoot,Lfoot,Rshank,Lshank,Rthigh,Lthigh,trunk,hipx, 
0.0083,1.2418,1.4568,84.1983,82.6275,83.2384,89.2116,94.1697,-1.1721,
0.0167,1.2232,1.4065,84.3773,82.6550,83.0700,89.1778,94.2111,-1.1720,
0.0250,1.2111,1.3620,84.5497,82.6826,82.9105,89.1447,94.2501,-1.1719,
0.0333,1.2079,1.3278,84.7069,82.7103,82.7691,89.1126,94.2842,-1.1718,
0.0417,1.2122,1.3057,84.8425,82.7381,82.6525,89.0814,94.3119,-1.1718,
0.0500,1.2210,1.2954,84.9545,82.7665,82.5632,89.0516,94.3322,-1.1718,
0.0583,1.2315,1.2940,85.0449,82.7956,82.4992,89.0237,94.3451,-1.1719,
0.0667,1.2422,1.2979,85.1184,82.8259,82.4553,88.9979,94.3512,-1.1721,
0.0750,1.2531,1.3044,85.1807,82.8577,82.4251,88.9742,94.3512,-1.1722,
0.0833,1.2639,1.3116,85.2375,82.8913,82.4027,88.9524,94.3461,-1.1724,
0.0917,1.2740,1.3189,85.2930,82.9269,82.3831,88.9319,94.3367,-1.1726,
0.1000,1.2831,1.3256,85.3501,82.9644,82.3634,88.9124,94.3240,-1.1728,
0.1083,1.2918,1.3314,85.4099,83.0037,82.3417,88.8936,94.3086,-1.1731,
0.1167,1.3016,1.3361,85.4729,83.0448,82.3174,88.8752,94.2911,-1.1734,
0.1250,1.3134,1.3404,85.5394,83.0872,82.2901,88.8574,94.2720,-1.1736,
0.1333,1.3273,1.3447,85.6095,83.1307,82.2595,88.8401,94.2517,-1.1739,
0.1417,1.3427,1.3497,85.6834,83.1748,82.2256,88.8237,94.2306,-1.1742,
0.1500,1.3593,1.3550,85.7610,83.2190,82.1883,88.8082,94.2089,-1.1745,
0.1583,1.3770,1.3598,85.8416,83.2630,82.1480,88.7941,94.1871,-1.1748,
0.1667,1.3956,1.3635,85.9248,83.3064,82.1052,88.7812,94.1652,-1.1750,
0.1750,1.4146,1.3660,86.0100,83.3492,82.0604,88.7697,94.1435,-1.1753,
0.1833,1.4342,1.3674,86.0970,83.3911,82.0137,88.7594,94.1220,-1.1756,
0.1917,1.4543,1.3685,86.1864,83.4319,81.9648,88.7501,94.1007,-1.1759,
0.2000,1.4752,1.3697,86.2787,83.4715,81.9130,88.7415,94.0795,-1.1762,
0.2083,1.4979,1.3714,86.3751,83.5099,81.8573,88.7334,94.0583,-1.1765,
0.2167,1.5233,1.3735,86.4767,83.5473,81.7966,88.7254,94.0371,-1.1768,
0.2250,1.5527,1.3758,86.5836,83.5840,81.7303,88.7175,94.0155,-1.1771,
0.2333,1.5871,1.3784,86.6948,83.6203,81.6592,88.7096,93.9932,-1.1774,
0.2417,1.6272,1.3814,86.8079,83.6564,81.5853,88.7023,93.9700,-1.1777,
0.2500,1.6724,1.3853,86.9194,83.6916,81.5118,88.6966,93.9455,-1.1780,
0.2583,1.7216,1.3905,87.0269,83.7251,81.4413,88.6935,93.9195,-1.1783,
0.2667,1.7729,1.3969,87.1291,83.7556,81.3754,88.6943,93.8916,-1.1786,
0.2750,1.8250,1.4042,87.2258,83.7825,81.3147,88.6996,93.8618,-1.1790,
0.2833,1.8766,1.4121,87.3172,83.8053,81.2593,88.7096,93.8300,-1.1793,
0.2917,1.9277,1.4207,87.4036,83.8241,81.2088,88.7241,93.7961,-1.1796,
0.3000,1.9785,1.4303,87.4853,83.8390,81.1628,88.7430,93.7602,-1.1799,
0.3083,2.0302,1.4410,87.5628,83.8498,81.1208,88.7660,93.7224,-1.1803,
0.3167,2.0838,1.4530,87.6362,83.8565,81.0825,88.7932,93.6829,-1.1806,
0.3250,2.1399,1.4668,87.7060,83.8590,81.0473,88.8245,93.6419,-1.1809,
0.3333,2.1983,1.4828,87.7725,83.8575,81.0150,88.8600,93.5991,-1.1813,
0.3417,2.2582,1.5006,87.8363,83.8517,80.9854,88.9000,93.5544,-1.1816,
0.3500,2.3190,1.5194,87.8976,83.8418,80.9587,88.9444,93.5074,-1.1820,
0.3583,2.3800,1.5379,87.9570,83.8282,80.9346,88.9929,93.4582,-1.1823,
0.3667,2.4411,1.5544,88.0147,83.8121,80.9126,89.0446,93.4077,-1.1827,
0.3750,2.5017,1.5672,88.0713,83.7949,80.8918,89.0980,93.3570,-1.1830,
0.3833,2.5610,1.5748,88.1268,83.7780,80.8718,89.1517,93.3070,-1.1834,
0.3917,2.6184,1.5768,88.1810,83.7630,80.8523,89.2040,93.2583,-1.1837,
